FIPS,State,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods
5123,3,19.0,4.9,4.9,12.9,21.0,38,41,9.0,22.0,1026.0,97.0,19,2816.0,5375.0,81.0,83.0,51.9,75.0,37.3,11.0,44,39.0,60,509.0,12.6,3.0,0.0,15,39.0
5127,3,14.0,3.9,4.8,7.8,31.0,32,33,8.0,33.0,454.0,76.0,26,5639.0,5679.0,152.0,81.0,54.9,82.0,38.5,6.9,37,22.0,33,230.0,11.1,100.0,0.0,7,18.0
5129,3,21.0,5.6,5.6,7.2,23.0,31,34,9.0,35.0,207.0,50.0,28,2046.0,4128.0,69.0,83.0,52.9,85.0,46.4,8.5,47,18.0,33,119.0,11.8,52.0,0.0,19,80.0
5135,3,29.0,4.2,5.9,8.1,31.0,28,34,8.0,37.0,267.0,60.0,22,1917.0,8722.0,88.0,81.0,60.7,90.0,51.0,10.3,38,18.0,30,177.0,12.2,9.0,5.8,9,37.0
5137,3,23.0,5.0,5.0,12.5,22.0,32,36,11.0,26.0,73.0,56.0,25,1775.0,4194.0,142.0,76.0,52.8,91.0,49.1,10.2,39,22.0,27,228.0,12.1,0.0,0.0,12,45.0
5139,3,23.0,4.9,4.2,10.2,28.0,31,28,12.0,27.0,790.0,71.0,18,1258.0,2102.0,66.0,83.0,54.6,83.0,54.1,9.7,32,21.0,42,572.0,11.7,10.0,4.8,11,48.0
5141,3,24.0,4.3,3.9,8.6,28.0,31,35,11.0,43.0,197.0,60.0,22,5766.0,2914.0,73.0,87.0,60.5,88.0,45.6,9.8,39,29.0,36,259.0,11.9,47.0,5.8,6,38.0
5143,3,15.0,3.4,3.0,7.2,20.0,30,24,15.0,13.0,383.0,47.0,23,1397.0,2116.0,62.0,83.0,62.9,84.0,56.4,6.0,27,18.0,31,397.0,11.0,2.0,11.3,7,47.0
5145,3,18.0,3.8,3.0,8.3,18.0,31,28,12.0,26.0,352.0,50.0,20,1933.0,3223.0,90.0,83.0,56.7,86.0,52.4,8.8,24,16.0,29,255.0,12.3,0.0,6.5,6,53.0
5147,3,21.0,3.8,4.0,12.3,24.0,34,35,2.0,24.0,344.0,82.0,22,2421.0,2457.0,115.0,72.0,58.7,81.0,32.7,11.6,39,22.0,41,174.0,12.5,18.0,0.0,2,50.0
5149,3,23.0,5.2,3.5,8.9,25.0,36,29,16.0,38.0,370.0,83.0,28,1707.0,7508.0,187.0,76.0,50.2,84.0,36.4,6.5,28,21.0,24,296.0,11.4,20.0,0.0,3,46.0
6001,4,15.0,3.0,3.4,7.1,12.0,20,17,20.0,7.0,438.0,27.0,15,1020.0,1219.0,52.0,78.0,63.2,81.0,69.2,10.4,17,26.0,30,775.0,10.7,0.0,9.6,2,44.0
6005,4,18.0,4.4,4.4,4.9,25.0,25,18,16.0,23.0,181.0,24.0,16,1728.0,1290.0,47.0,84.0,71.2,85.0,53.3,12.8,19,13.0,24,298.0,12.0,7.0,10.5,3,31.0
6009,4,16.0,3.8,3.5,5.9,20.0,26,21,23.0,27.0,103.0,25.0,17,2165.0,2298.0,43.0,83.0,66.7,92.0,64.1,14.6,20,17.0,26,192.0,12.4,1.0,13.2,2,35.0
6011,4,18.0,2.7,2.4,5.3,14.0,25,18,18.0,18.0,149.0,51.0,24,3067.0,3100.0,69.0,86.0,63.6,83.0,44.0,20.4,20,22.0,35,232.0,10.6,13.0,0.0,3,48.0
6015,4,18.0,3.0,3.0,5.4,14.0,27,18,9.0,24.0,178.0,54.0,16,1363.0,1622.0,51.0,79.0,61.9,85.0,45.9,13.4,34,22.0,45,383.0,10.2,0.0,3.5,10,44.0
6019,4,22.0,4.0,3.4,7.4,14.0,29,21,17.0,17.0,648.0,57.0,22,1637.0,1956.0,61.0,82.0,62.9,80.0,49.8,16.5,35,28.0,37,509.0,13.2,22.0,5.0,5,53.0
6021,4,18.0,3.9,3.6,4.7,13.0,27,19,18.0,22.0,157.0,50.0,23,7028.0,1776.0,52.0,79.0,62.3,87.0,46.2,15.8,27,22.0,35,223.0,10.9,0.0,3.6,5,50.0
6023,4,13.0,4.3,4.4,6.0,20.0,26,19,21.0,17.0,267.0,28.0,20,1334.0,1644.0,40.0,84.0,70.3,86.0,64.8,11.3,26,18.0,40,390.0,11.1,1.0,7.4,7,40.0
6025,4,32.0,4.8,3.7,6.2,11.0,25,23,15.0,16.0,368.0,64.0,23,4169.0,3318.0,64.0,84.0,53.5,85.0,49.5,29.7,33,24.0,37,334.0,11.5,29.0,4.0,8,50.0
6027,4,18.0,2.8,5.2,8.5,14.0,23,18,18.0,17.0,173.0,40.0,20,1028.0,1579.0,35.0,88.0,66.5,81.0,55.2,9.9,20,22.0,36,443.0,14.1,7.0,21.6,11,30.0
6033,4,18.0,4.4,4.1,5.9,23.0,27,18,22.0,26.0,285.0,44.0,20,1798.0,2633.0,67.0,81.0,57.9,82.0,52.3,16.7,34,25.0,33,444.0,10.2,0.0,6.2,8,37.0
6035,4,16.0,3.6,3.7,6.3,19.0,27,18,22.0,19.0,201.0,35.0,14,2175.0,1486.0,70.0,75.0,59.1,79.0,44.7,13.5,19,12.0,31,321.0,12.3,10.0,11.5,30,41.0
6037,4,23.0,3.8,3.7,7.3,13.0,22,19,16.0,8.0,484.0,38.0,26,1414.0,1402.0,60.0,79.0,56.1,75.0,57.3,12.3,26,29.0,35,558.0,10.2,7.0,7.3,1,50.0
6039,4,30.0,4.0,3.8,6.3,13.0,30,20,15.0,23.0,457.0,64.0,23,2195.0,2713.0,64.0,83.0,62.3,83.0,40.3,15.3,34,27.0,31,462.0,13.8,16.0,5.9,8,59.0
6045,4,17.0,3.9,3.4,6.3,18.0,23,18,25.0,18.0,273.0,39.0,22,1033.0,1576.0,41.0,83.0,60.3,81.0,52.4,10.9,31,25.0,38,604.0,10.2,1.0,17.1,7,31.0
6047,4,23.0,4.4,4.2,6.4,14.0,32,20,13.0,18.0,401.0,52.0,22,2334.0,2540.0,62.0,82.0,62.8,87.0,42.4,18.3,36,28.0,33,616.0,12.3,5.0,6.6,6,60.0
6049,4,18.0,3.0,3.0,6.0,14.0,25,20,18.0,27.0,10.0,42.0,23,3231.0,1675.0,55.0,79.0,54.8,88.0,58.5,14.9,32,22.0,32,251.0,10.7,0.0,0.0,15,35.0
6053,4,22.0,3.5,4.2,5.9,13.0,22,16,15.0,11.0,405.0,55.0,24,1595.0,1805.0,44.0,82.0,66.9,75.0,44.6,12.4,25,27.0,32,499.0,10.1,1.0,5.8,3,40.0
6055,4,17.0,4.0,4.4,6.1,9.0,22,16,23.0,12.0,196.0,27.0,19,1189.0,1492.0,49.0,82.0,66.5,86.0,56.2,9.0,17,23.0,26,511.0,10.3,1.0,13.2,3,37.0
6057,4,11.0,2.8,3.1,5.9,14.0,21,14,19.0,15.0,150.0,18.0,18,1352.0,1350.0,41.0,84.0,72.6,90.0,72.0,10.6,17,15.0,28,294.0,11.6,2.0,21.3,5,34.0
6059,4,15.0,3.1,3.3,6.4,12.0,21,16,17.0,7.0,282.0,28.0,20,1088.0,1078.0,45.0,83.0,65.3,90.0,64.5,8.7,18,23.0,25,243.0,11.0,0.0,9.6,1,51.0
6061,4,10.0,3.0,3.1,5.7,10.0,20,14,17.0,9.0,174.0,17.0,12,2016.0,1096.0,35.0,82.0,72.9,91.0,76.4,10.8,10,14.0,21,230.0,11.4,1.0,14.8,2,48.0
6065,4,19.0,4.0,4.0,6.5,15.0,28,22,17.0,14.0,171.0,42.0,23,2514.0,2236.0,55.0,79.0,61.9,82.0,51.3,13.6,23,24.0,29,341.0,11.9,0.0,6.2,6,54.0
6067,4,14.0,3.4,3.9,6.9,15.0,28,19,18.0,10.0,464.0,38.0,16,1327.0,1514.0,45.0,79.0,62.4,78.0,64.6,12.1,25,22.0,35,634.0,11.3,0.0,8.6,4,51.0
6069,4,21.0,3.3,2.9,6.0,7.0,24,16,18.0,12.0,313.0,37.0,21,3084.0,2657.0,58.0,82.0,65.7,87.0,50.1,15.7,18,22.0,26,427.0,10.9,0.0,9.0,3,50.0
6073,4,16.0,3.5,3.6,6.6,13.0,23,17,17.0,10.0,496.0,35.0,19,1329.0,1396.0,44.0,82.0,59.2,84.0,67.4,10.0,19,23.0,29,410.0,11.7,0.0,10.2,3,50.0
6075,4,17.0,3.3,3.4,7.0,11.0,17,17,21.0,5.0,571.0,17.0,15,2016.0,1879.0,48.0,81.0,61.9,82.0,82.3,8.6,16,26.0,30,773.0,10.1,0.0,13.3,1,30.0
6077,4,21.0,3.8,3.9,6.9,18.0,30,21,18.0,14.0,542.0,47.0,19,1689.0,1944.0,63.0,82.0,62.6,79.0,49.5,16.8,25,28.0,33,840.0,11.6,1.0,4.8,4,54.0
6079,4,12.0,3.2,3.8,6.0,10.0,22,15,20.0,14.0,257.0,19.0,18,1280.0,1464.0,37.0,86.0,70.8,92.0,64.0,9.3,18,21.0,26,274.0,10.0,1.0,14.8,4,42.0
6081,4,13.0,3.2,3.0,6.7,10.0,20,16,19.0,5.0,276.0,22.0,13,1096.0,1124.0,38.0,84.0,69.6,87.0,72.7,7.9,10,24.0,22,283.0,10.0,0.0,14.2,2,40.0
6085,4,14.0,3.1,2.7,6.7,10.0,21,17,14.0,7.0,310.0,26.0,14,1014.0,1008.0,38.0,85.0,66.6,83.0,73.0,9.7,13,22.0,22,286.0,10.7,0.0,11.0,1,45.0
6091,4,18.0,3.0,3.0,6.0,14.0,24,19,18.0,43.0,93.0,38.0,18,3229.0,1631.0,42.0,76.0,78.5,93.0,59.2,14.3,20,22.0,35,411.0,12.0,18.0,0.0,21,33.0
6093,4,22.0,4.3,4.2,7.4,24.0,25,20,20.0,22.0,169.0,41.0,20,1496.0,1512.0,44.0,84.0,64.1,88.0,60.6,16.6,32,18.0,36,355.0,10.3,0.0,8.9,8,41.0
6099,4,23.0,4.2,3.8,6.4,17.0,31,24,18.0,14.0,324.0,46.0,20,1538.0,1850.0,65.0,83.0,63.3,79.0,48.2,16.8,32,24.0,32,531.0,12.1,28.0,7.6,5,54.0
6101,4,23.0,4.3,3.3,5.8,18.0,27,22,13.0,19.0,246.0,41.0,22,1200.0,1475.0,64.0,79.0,64.4,85.0,53.8,18.8,25,22.0,29,361.0,10.9,21.0,9.5,10,51.0
6103,4,26.0,5.9,5.0,5.5,18.0,25,18,19.0,20.0,268.0,49.0,22,2651.0,2388.0,48.0,76.0,66.0,81.0,49.4,15.0,28,24.0,37,615.0,11.3,16.0,1.6,8,52.0
6105,4,18.0,4.1,3.0,5.0,14.0,24,23,14.0,35.0,116.0,28.0,20,2753.0,2358.0,67.0,72.0,54.4,90.0,60.8,17.8,33,22.0,39,184.0,11.2,3.0,21.8,7,54.0
6107,4,26.0,4.8,4.8,6.2,16.0,31,24,19.0,21.0,382.0,66.0,23,2334.0,2476.0,73.0,79.0,61.5,81.0,43.7,16.6,34,31.0,35,505.0,13.1,11.0,3.4,8,51.0
6109,4,12.0,3.7,3.9,4.7,21.0,23,19,26.0,21.0,201.0,25.0,16,1061.0,1218.0,37.0,83.0,68.9,89.0,51.8,13.0,24,15.0,26,248.0,13.3,0.0,12.7,9,31.0
6111,4,15.0,3.5,3.6,6.5,12.0,23,17,18.0,9.0,277.0,35.0,18,1458.0,1386.0,45.0,82.0,65.6,86.0,60.4,10.1,16,24.0,25,244.0,9.6,0.0,10.3,2,49.0
6115,4,22.0,4.1,4.9,6.2,14.0,31,25,16.0,19.0,281.0,58.0,19,3618.0,4902.0,75.0,81.0,57.5,81.0,51.2,18.2,27,28.0,35,402.0,11.2,0.0,1.4,12,57.0
8005,5,12.0,2.9,3.2,9.4,16.0,20,17,17.0,9.0,313.0,37.0,18,1263.0,1121.0,43.0,82.0,67.1,71.0,68.5,8.2,16,18.0,30,354.0,8.7,7.0,10.8,4,53.0
8007,5,12.0,2.6,3.7,9.4,20.0,17,17,15.0,23.0,149.0,39.0,22,1340.0,2032.0,29.0,78.0,55.6,82.0,48.7,9.2,27,13.0,26,181.0,9.9,0.0,16.6,8,29.0
8009,5,14.0,2.7,2.6,11.8,12.0,23,24,10.0,55.0,238.0,36.0,26,1267.0,1942.0,95.0,81.0,55.4,46.0,67.8,3.9,31,17.0,21,370.0,11.2,2.0,0.0,8,33.0
8011,5,13.0,3.7,3.8,14.3,24.0,25,22,17.0,21.0,154.0,71.0,20,6467.0,2626.0,87.0,59.0,65.3,87.0,31.3,7.6,35,17.0,41,145.0,10.9,0.0,0.0,13,50.0
8013,5,9.0,2.7,2.7,7.7,12.0,15,11,17.0,8.0,157.0,18.0,15,2300.0,1151.0,43.0,83.0,71.9,84.0,81.5,6.2,13,14.0,23,217.0,8.2,0.0,18.0,3,43.0
8014,5,8.0,2.7,3.3,7.5,14.0,22,16,15.0,7.0,129.0,21.0,12,1002.0,1150.0,47.0,83.0,66.1,78.0,82.6,7.3,8,16.0,23,74.0,9.043243243243243,0.0,12.5,1,61.0
8015,5,11.0,2.8,3.2,10.4,18.0,16,17,12.0,21.0,28.0,34.0,20,2300.0,2137.0,37.0,86.0,69.5,88.0,50.8,7.2,20,14.0,27,106.0,8.4,0.0,22.5,2,40.0
8019,5,8.0,2.4,2.7,11.9,21.0,19,18,21.0,20.0,44.0,18.0,12,9119.0,3067.0,52.0,93.0,71.1,90.0,70.1,7.3,14,17.0,27,445.0,8.2,0.0,11.0,2,30.0
8021,5,24.0,5.2,3.9,12.1,23.0,18,20,15.0,23.0,85.0,51.0,22,2072.0,8327.0,51.0,53.0,47.2,91.0,50.3,9.5,28,17.0,22,246.0,10.3,21.0,0.0,2,25.0
8023,5,13.0,3.4,2.5,12.1,17.0,21,20,5.0,52.0,114.0,57.0,29,2300.0,3536.0,65.0,56.0,52.1,86.0,22.9,12.6,38,17.0,46,246.0,10.6,32.0,0.0,55,37.0
8025,5,13.0,3.0,3.0,10.6,13.0,23,22,17.0,34.0,52.0,63.0,20,2916.0,2626.0,78.0,90.0,74.4,74.0,30.2,9.4,41,17.0,23,58.0,10.2,0.0,0.0,30,37.0
8029,5,17.0,3.7,3.9,9.8,25.0,20,24,16.0,24.0,107.0,52.0,23,1188.0,2872.0,48.0,85.0,66.2,83.0,45.5,9.1,25,16.0,24,259.0,8.2,5.0,3.2,2,27.0
8031,5,16.0,3.2,3.2,9.5,19.0,18,16,23.0,11.0,1749.0,78.0,21,2300.0,1564.0,41.0,73.0,63.5,56.0,68.9,9.1,26,22.0,36,569.0,8.5,0.0,11.3,6,44.0
8035,5,7.0,2.3,2.3,8.9,8.0,16,11,17.0,7.0,76.0,10.0,7,1518.0,1786.0,39.0,87.0,70.5,84.0,86.8,6.4,5,12.0,14,121.0,8.6,0.0,12.9,2,51.0
8039,5,7.0,2.2,3.1,10.3,18.0,22,19,18.0,16.0,121.0,13.0,13,2300.0,5798.0,53.0,82.0,49.6,86.0,71.7,7.3,11,13.0,15,49.0,8.9,1.0,8.7,7,27.0
8041,5,12.0,3.4,3.4,9.7,19.0,21,18,15.0,10.0,280.0,38.0,16,1781.0,1170.0,46.0,78.0,57.5,80.0,71.8,9.2,18,16.0,28,481.0,9.2,0.0,8.8,9,51.0
8043,5,14.0,3.9,3.6,9.7,26.0,22,20,13.0,14.0,79.0,51.0,16,2037.0,3704.0,43.0,82.0,63.6,76.0,37.2,10.0,25,20.0,25,300.0,9.3,0.0,12.8,10,30.0
8047,5,13.0,3.0,4.0,10.5,17.0,20,19,18.0,21.0,129.0,43.0,12,5467.0,2626.0,55.0,92.0,63.0,75.0,70.9,6.5,12,17.0,35,342.0,8.2,0.0,0.0,0,37.0
8055,5,13.0,4.7,3.0,12.2,17.0,20,24,17.0,39.0,283.0,60.0,21,1334.0,6837.0,72.0,75.0,58.9,85.0,42.8,11.3,38,17.0,43,198.0,10.7,2.0,0.0,11,25.0
8065,5,23.0,5.5,3.3,15.2,21.0,18,18,20.0,23.0,137.0,73.0,26,3645.0,2474.0,97.0,86.0,76.6,89.0,57.7,11.6,27,17.0,29,266.0,7.9,0.0,0.0,27,43.0
8067,5,9.0,2.6,2.4,8.0,19.0,16,15,21.0,20.0,166.0,24.0,20,2300.0,1265.0,33.0,73.0,66.1,72.0,74.1,6.8,15,15.0,25,362.0,9.3,2.0,17.5,4,34.0
8071,5,19.0,4.8,3.8,11.0,28.0,22,25,17.0,32.0,142.0,61.0,20,2204.0,2326.0,70.0,85.0,64.7,67.0,56.1,9.8,27,21.0,32,218.0,11.1,0.0,19.4,15,34.0
8075,5,14.0,2.9,2.9,7.1,26.0,23,23,18.0,18.0,115.0,41.0,19,1623.0,2662.0,57.0,84.0,67.3,78.0,58.0,6.6,21,21.0,32,259.0,8.6,78.0,8.8,6,44.0
8077,5,14.0,3.5,3.6,7.5,20.0,22,18,18.0,16.0,314.0,48.0,20,1075.0,1561.0,33.0,89.0,67.0,72.0,61.2,9.6,16,16.0,28,303.0,8.3,0.0,8.9,9,52.0
8081,5,20.0,3.7,2.8,9.3,26.0,24,26,30.0,21.0,131.0,57.0,18,1974.0,2320.0,87.0,76.0,54.0,90.0,51.0,8.5,18,20.0,25,232.0,8.1,0.0,7.2,7,29.0
8083,5,15.0,3.2,4.0,7.3,20.0,19,21,17.0,32.0,356.0,53.0,22,1160.0,1610.0,42.0,80.0,61.8,64.0,63.1,8.5,26,23.0,33,327.0,8.6,0.0,7.8,8,33.0
8085,5,13.0,3.7,2.7,9.1,16.0,19,20,14.0,16.0,116.0,54.0,22,1211.0,1490.0,37.0,82.0,70.5,75.0,47.7,10.9,25,19.0,24,197.0,8.4,0.0,14.6,8,35.0
8093,5,12.0,3.1,3.3,11.7,16.0,19,20,19.0,21.0,31.0,11.0,19,4067.0,5454.0,41.0,85.0,61.6,89.0,66.0,7.8,16,16.0,22,98.0,8.3,0.0,0.0,12,38.0
8095,5,13.0,3.1,3.3,6.3,14.0,22,20,17.0,21.0,45.0,48.0,25,1489.0,4528.0,78.0,91.0,64.9,92.0,60.1,4.4,17,17.0,20,101.0,8.8,0.0,22.4,9,29.0
8097,5,6.0,1.9,2.5,8.2,8.0,14,13,30.0,11.0,70.0,43.0,20,1430.0,1915.0,31.0,84.0,72.7,91.0,80.1,7.8,9,20.0,20,228.0,7.7,0.0,46.6,2,28.0
8099,5,22.0,3.6,3.6,8.7,19.0,22,28,11.0,24.0,207.0,69.0,24,3133.0,1606.0,116.0,64.0,50.8,72.0,54.9,5.8,30,20.0,31,203.0,10.9,11.0,8.0,15,68.0
8103,5,18.0,2.9,3.0,7.9,17.0,20,19,16.0,31.0,150.0,43.0,19,1104.0,1715.0,67.0,87.0,60.7,89.0,51.3,5.5,12,16.0,20,378.0,8.2,0.0,0.0,2,33.0
8105,5,20.0,3.9,4.2,11.2,20.0,21,24,6.0,26.0,209.0,76.0,20,1502.0,2444.0,66.0,71.0,62.9,71.0,55.8,9.3,31,20.0,29,285.0,10.3,0.0,25.0,2,33.0
8107,5,7.0,1.9,2.3,9.4,10.0,14,11,31.0,17.0,119.0,15.0,17,2300.0,1251.0,29.0,90.0,65.8,93.0,78.7,8.2,12,9.0,18,289.0,7.9,1.0,21.3,5,28.0
8115,5,15.0,4.0,3.8,9.0,7.0,24,21,17.0,21.0,126.0,43.0,25,2300.0,2408.0,74.0,88.0,43.2,17.0,59.2,5.3,22,17.0,21,238.0,8.8,0.0,0.0,5,17.0
8117,5,7.0,2.2,2.0,11.3,9.0,15,12,17.0,11.0,139.0,33.0,21,1123.0,1350.0,20.0,89.0,77.1,86.0,74.4,7.5,14,17.0,26,189.0,8.0,0.0,17.8,6,31.0
8119,5,8.0,3.0,3.1,14.0,23.0,19,19,12.0,15.0,90.0,24.0,15,1379.0,2620.0,44.0,82.0,58.7,86.0,63.8,8.7,15,16.0,24,141.0,8.8,2.0,8.5,5,41.0
8123,5,15.0,3.2,2.9,7.6,18.0,25,18,17.0,17.0,190.0,46.0,19,2118.0,2738.0,60.0,83.0,62.2,77.0,62.1,9.3,18,17.0,23,288.0,8.4,4.0,9.4,5,49.0
9001,6,10.0,2.6,2.8,7.6,12.0,18,20,20.0,7.0,294.0,19.0,12,1102.0,1258.0,54.0,82.0,68.7,84.0,68.9,8.0,12,19.0,23,309.0,10.8,0.0,19.5,3,37.0
9007,6,10.0,2.8,3.3,6.7,15.0,23,21,18.0,9.0,181.0,11.0,8,1325.0,1551.0,58.0,89.0,74.7,91.0,72.1,7.6,8,17.0,24,112.0,10.4,1.0,17.5,5,32.0
9009,6,12.0,3.2,3.4,8.5,16.0,27,27,19.0,9.0,427.0,26.0,11,1139.0,1627.0,70.0,84.0,68.6,81.0,64.4,9.7,19,21.0,35,442.0,10.5,0.0,9.9,4,42.0
9011,6,11.0,3.0,2.9,7.1,18.0,24,23,18.0,10.0,241.0,24.0,10,1583.0,1727.0,63.0,85.0,74.5,83.0,61.6,8.6,12,17.0,31,374.0,10.3,7.0,9.5,4,36.0
9013,6,9.0,2.7,3.0,7.3,15.0,23,19,19.0,9.0,156.0,7.0,8,1716.0,2814.0,60.0,88.0,74.0,86.0,71.2,7.4,7,17.0,21,309.0,10.2,15.0,10.5,9,36.0
9015,6,12.0,3.5,3.0,7.7,18.0,30,26,17.0,16.0,264.0,25.0,10,1910.0,3080.0,68.0,88.0,72.5,75.0,52.9,9.8,15,20.0,32,309.0,10.2,2.0,11.0,6,38.0
10001,7,15.0,3.8,3.6,8.8,22.0,33,28,16.0,19.0,609.0,39.0,11,1938.0,3154.0,56.0,83.0,68.8,77.0,58.7,7.4,23,19.0,38,619.0,11.7,1.0,8.0,5,48.0
12001,8,14.0,3.6,3.2,8.9,17.0,25,22,16.0,14.0,685.0,21.0,20,2368.0,3076.0,62.0,84.0,70.7,63.0,75.2,7.7,22,21.0,38,773.0,8.5,6.0,11.7,7,49.0
12005,8,17.0,3.8,3.5,8.4,22.0,27,24,18.0,21.0,433.0,56.0,22,1902.0,2404.0,76.0,75.0,64.1,68.0,58.7,10.0,23,21.0,33,590.0,10.6,10.0,7.7,10,42.0
12009,8,15.0,4.5,3.8,8.4,24.0,28,25,20.0,15.0,292.0,32.0,21,1446.0,2065.0,63.0,85.0,70.0,81.0,64.3,11.1,23,19.0,32,649.0,7.1,2.0,7.2,11,43.0
12011,8,13.0,3.2,3.1,9.2,15.0,25,23,15.0,13.0,398.0,30.0,27,1340.0,1595.0,68.0,84.0,61.4,72.0,65.2,9.2,21,23.0,37,544.0,6.9,3.0,9.8,3,46.0
12013,8,26.0,5.1,4.5,8.4,27.0,34,30,14.0,20.0,321.0,57.0,23,2438.0,2754.0,92.0,84.0,60.6,74.0,31.6,9.5,32,24.0,45,156.0,10.5,0.0,0.0,13,47.0
12015,8,20.0,3.7,4.8,7.3,24.0,26,22,15.0,16.0,190.0,35.0,23,1524.0,2297.0,65.0,90.0,76.3,73.0,55.0,10.8,24,24.0,36,299.0,7.0,1.0,8.1,12,44.0
12017,8,19.0,4.5,4.5,7.6,24.0,29,27,14.0,25.0,224.0,43.0,22,1722.0,3500.0,55.0,86.0,73.0,75.0,45.2,11.9,31,20.0,39,359.0,8.4,28.0,5.7,11,35.0
12019,8,13.0,3.4,3.5,7.6,23.0,30,24,16.0,18.0,321.0,34.0,17,1531.0,2293.0,75.0,81.0,66.7,74.0,61.8,9.3,15,18.0,30,473.0,8.6,0.0,7.8,6,51.0
12021,8,16.0,2.9,3.4,7.0,16.0,21,17,17.0,14.0,209.0,48.0,30,1473.0,1859.0,44.0,86.0,78.0,73.0,47.9,10.3,31,20.0,32,337.0,6.9,10.0,9.6,8,32.0
12027,8,17.0,3.6,3.4,7.3,21.0,34,31,17.0,32.0,356.0,75.0,34,2912.0,3522.0,117.0,88.0,67.7,63.0,26.6,9.9,42,23.0,49,805.0,7.1,1.0,2.9,6,59.0
12029,8,24.0,4.9,4.2,7.3,26.0,35,34,12.0,40.0,420.0,63.0,22,5467.0,3566.0,109.0,86.0,51.3,53.0,39.0,12.8,36,21.0,31,553.0,8.9,69.0,0.0,3,67.0
12031,8,17.0,3.8,3.7,9.6,20.0,28,26,17.0,16.0,665.0,50.0,19,1247.0,1770.0,82.0,83.0,67.6,63.0,62.3,10.6,26,22.0,40,836.0,9.0,0.0,9.5,7,53.0
12033,8,17.0,3.9,4.4,10.3,23.0,29,26,16.0,17.0,556.0,51.0,20,1535.0,1986.0,58.0,80.0,62.8,58.0,60.2,10.1,28,21.0,42,866.0,11.6,0.0,7.7,13,48.0
12035,8,17.0,4.1,5.0,7.9,21.0,29,24,14.0,22.0,300.0,33.0,23,2286.0,3223.0,41.0,87.0,80.3,70.0,58.7,14.1,26,18.0,30,279.0,7.8,8.0,5.2,10,32.0
12037,8,20.0,3.6,3.9,8.0,28.0,27,30,20.0,24.0,450.0,82.0,27,3856.0,1339.0,82.0,83.0,63.5,59.0,37.0,7.9,31,22.0,57,632.0,10.0,61.0,8.6,1,23.0
12039,8,22.0,3.7,3.4,11.8,20.0,36,32,12.0,29.0,1151.0,72.0,24,3868.0,8097.0,62.0,83.0,65.4,55.0,38.9,10.3,38,30.0,59,1083.0,10.5,0.0,0.0,6,56.0
12045,8,21.0,4.3,3.6,8.5,29.0,30,28,19.0,23.0,315.0,44.0,23,1761.0,2413.0,61.0,79.0,55.7,78.0,30.7,10.2,28,26.0,43,443.0,10.2,2.0,0.0,6,53.0
12049,8,22.0,3.8,2.8,7.8,20.0,37,31,10.0,36.0,317.0,99.0,32,4634.0,4965.0,85.0,89.0,54.9,66.0,24.5,10.3,45,25.0,29,328.0,7.4,0.0,3.6,20,44.0
12053,8,21.0,4.9,4.8,7.8,23.0,28,27,14.0,19.0,203.0,36.0,23,1679.0,3237.0,68.0,85.0,72.7,72.0,55.2,13.4,28,23.0,34,369.0,8.3,0.0,8.1,11,42.0
12055,8,18.0,4.1,4.2,8.1,18.0,29,28,12.0,21.0,315.0,59.0,29,1795.0,3588.0,76.0,81.0,66.1,60.0,42.9,10.4,33,23.0,38,300.0,7.0,2.0,8.1,16,53.0
12057,8,17.0,4.0,4.1,8.9,20.0,26,24,17.0,15.0,571.0,46.0,23,1294.0,2253.0,67.0,83.0,66.2,69.0,62.9,10.5,24,22.0,38,580.0,8.0,0.0,9.0,7,50.0
12059,8,22.0,4.6,3.2,7.8,25.0,30,33,10.0,28.0,402.0,68.0,21,2837.0,2699.0,157.0,82.0,59.9,75.0,29.2,8.2,37,18.0,31,269.0,11.2,0.0,0.0,10,36.0
12061,8,20.0,3.7,3.7,7.1,21.0,22,24,16.0,16.0,305.0,43.0,26,1486.0,1772.0,42.0,86.0,75.0,72.0,55.0,12.6,23,23.0,35,339.0,6.9,0.0,10.1,15,42.0
12069,8,16.0,3.6,3.6,7.9,16.0,26,24,13.0,22.0,295.0,51.0,22,1592.0,2580.0,62.0,87.0,74.0,75.0,54.5,11.2,21,20.0,29,464.0,7.9,0.0,6.4,9,40.0
12073,8,10.0,3.1,3.2,9.4,16.0,28,21,19.0,11.0,1029.0,19.0,17,1326.0,3161.0,53.0,79.0,70.7,68.0,74.4,8.0,23,16.0,41,805.0,10.3,0.0,10.5,8,53.0
