State,County,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods,source
15,793,7.0,2.2,2.3,6.6,14.0,24,19,22.0,7.0,523.0,11.0,10,2204.0,3092.0,45.0,90.0,75.3,88.0,84.4,4.3,16,13.0,25.0,282.0,11.0,1.0,6.1,4,38.0,test
15,930,20.0,3.1,3.5,7.9,22.0,34,28,24.0,24.0,202.0,44.0,15,5687.0,2872.0,58.0,87.0,57.3,86.0,46.5,6.3,18,18.0,24.0,60.0,11.2,0.0,0.0,0,45.0,test
15,934,9.0,3.5,1.9,7.1,18.0,31,30,19.0,23.0,135.0,38.0,12,1482.0,2991.0,64.0,95.0,75.3,95.0,54.4,5.1,26,13.0,22.0,239.0,9.9,0.0,11.2,8,44.0,test
15,972,11.0,2.2,2.9,7.0,20.0,32,26,15.0,12.0,376.0,59.0,13,1453.0,2337.0,46.0,87.0,72.2,82.0,54.8,7.0,20,15.0,28.0,381.0,10.4,0.0,2.5,6,47.0,test
15,1050,13.0,1.7,1.2,8.5,19.0,27,32,18.0,18.0,173.0,27.0,13,1319.0,3146.0,65.0,78.0,66.9,91.0,56.3,7.7,20,17.0,38.0,0.0,9.4,0.0,21.6,4,46.0,test
15,1052,14.0,4.1,4.4,6.6,21.0,33,36,19.0,18.0,151.0,42.0,13,1596.0,2702.0,73.0,93.0,70.5,96.0,64.9,6.6,18,15.0,19.0,152.0,10.2,0.0,0.0,7,31.0,test
15,1057,14.0,4.2,4.2,6.9,25.0,31,26,14.0,21.0,112.0,40.0,11,1785.0,2185.0,80.0,80.0,62.6,92.0,63.0,6.4,21,11.0,32.0,226.0,8.7,0.0,9.3,7,40.0,test
15,1547,14.0,3.6,2.7,5.9,18.0,30,26,11.0,17.0,238.0,33.0,13,2204.0,2136.0,58.0,88.0,66.3,89.0,56.7,4.6,19,16.0,25.0,5.0,8.8,0.0,15.8,3,38.0,test
16,34,16.0,2.8,3.4,7.9,19.0,32,27,14.0,32.0,161.0,47.0,17,2024.0,2733.0,71.0,87.0,54.9,92.0,44.4,8.0,21,12.0,28.0,374.0,8.4,4.0,0.0,9,23.0,test
16,203,19.0,3.1,1.9,6.4,22.0,37,31,11.0,27.0,260.0,56.0,18,2351.0,3369.0,111.0,82.0,43.7,82.0,51.7,5.6,25,18.0,36.0,265.0,8.3,71.0,0.0,3,35.0,test
16,303,20.0,4.1,3.2,7.6,22.0,36,27,12.0,25.0,148.0,61.0,17,2696.0,5443.0,80.0,76.0,54.0,80.0,56.5,7.8,27,17.0,25.0,234.0,9.0,0.0,4.6,7,50.0,test
16,397,15.0,3.6,3.2,7.3,18.0,33,29,10.0,22.0,397.0,48.0,16,2015.0,2945.0,54.0,86.0,61.1,79.0,61.0,6.7,25,18.0,34.0,398.0,9.1,0.0,0.0,6,35.0,test
16,553,15.0,3.0,2.5,7.6,21.0,33,25,19.0,20.0,500.0,80.0,22,2054.0,1876.0,57.0,88.0,60.9,76.0,46.3,4.3,24,22.0,27.0,456.0,10.7,79.0,13.5,9,53.0,test
16,640,13.0,3.1,2.5,8.0,13.0,30,26,15.0,39.0,67.0,35.0,23,6028.0,3242.0,55.0,94.0,52.7,90.0,50.4,3.2,13,17.0,17.0,29.0,10.8,0.0,0.0,16,14.0,test
16,651,19.0,5.0,4.0,6.4,18.0,34,33,13.0,23.0,30.0,48.0,19,1336.0,3385.0,127.0,81.0,50.5,86.0,61.8,6.8,24,14.0,34.0,206.0,8.6,6.0,0.0,15,14.0,test
16,695,13.0,2.5,2.5,6.6,11.0,29,25,10.0,19.0,248.0,33.0,16,1241.0,2253.0,49.0,91.0,71.1,85.0,60.3,6.5,19,13.0,23.0,345.0,9.4,0.0,2.9,7,51.0,test
16,914,13.0,1.9,2.0,7.0,17.0,28,26,11.0,27.0,247.0,40.0,20,3234.0,3284.0,135.0,86.0,70.5,83.0,66.5,5.1,21,21.0,35.0,113.0,10.0,9.0,30.9,9,38.0,test
16,1128,9.0,2.6,2.0,9.6,23.0,30,26,13.0,27.0,53.0,26.0,16,1888.0,3243.0,98.0,74.0,64.2,86.0,54.2,4.3,17,14.0,23.0,55.0,10.0,64.0,0.0,12,36.0,test
16,1174,11.0,2.9,1.7,7.2,12.0,32,33,10.0,27.0,82.0,34.0,16,1524.0,3097.0,59.0,92.0,66.7,94.0,66.8,6.0,14,17.0,16.0,209.0,9.6,0.0,0.0,7,38.0,test
16,1268,16.0,3.3,1.8,7.6,20.0,32,31,12.0,27.0,83.0,39.0,18,1378.0,1671.0,57.0,91.0,65.9,87.0,60.8,4.6,18,15.0,21.0,295.0,10.2,0.0,20.7,6,60.0,test
16,1320,11.0,3.6,3.3,7.2,16.0,37,25,10.0,20.0,159.0,33.0,18,2021.0,2688.0,66.0,84.0,66.9,88.0,53.4,4.7,21,18.0,28.0,186.0,9.9,0.0,0.0,6,53.0,test
16,1505,8.0,2.5,1.2,4.1,18.0,30,27,13.0,62.0,140.0,55.0,25,5748.0,2910.0,163.0,87.0,51.1,87.0,48.0,5.0,17,19.0,16.0,14.0,10.8,0.0,0.0,7,36.0,test
16,1559,15.0,2.4,2.6,6.5,17.0,31,22,10.0,28.0,152.0,27.0,17,1589.0,2075.0,97.0,92.0,57.1,80.0,74.3,3.9,14,12.0,29.0,300.0,10.0,5.0,12.6,15,53.0,test
17,166,13.0,3.5,3.3,7.3,19.0,31,28,17.0,10.0,242.0,34.0,13,1704.0,1580.0,90.0,84.0,63.3,82.0,70.1,8.1,12,16.0,20.0,214.0,13.3,0.0,10.9,5,50.0,test
17,225,21.0,6.1,3.5,9.3,20.0,33,31,12.0,40.0,142.0,56.0,21,6365.0,1293.0,157.0,85.0,48.0,73.0,46.5,10.6,31,16.0,30.0,43.0,13.4,0.0,0.0,5,58.0,test
17,261,32.0,5.6,5.2,9.4,34.0,35,43,7.0,36.0,170.0,52.0,19,5541.0,3541.0,85.0,83.0,50.3,74.0,50.3,12.2,33,23.0,24.0,69.0,12.7,37.0,7.2,2,64.0,test
17,320,24.0,4.4,3.6,8.8,27.0,31,33,14.0,20.0,604.0,86.0,18,2470.0,3572.0,105.0,81.0,65.6,76.0,53.6,11.7,34,21.0,34.0,278.0,13.9,0.0,4.0,9,56.0,test
17,435,18.0,3.7,3.7,8.6,26.0,31,29,14.0,12.0,474.0,53.0,15,1825.0,1874.0,67.0,84.0,75.7,89.0,56.5,8.2,24,17.0,31.0,169.0,13.3,0.0,8.3,4,55.0,test
17,533,24.0,4.0,6.1,9.8,28.0,35,38,9.0,36.0,205.0,72.0,19,3671.0,2960.0,115.0,88.0,65.4,72.0,27.4,11.1,41,20.0,33.0,86.0,12.4,0.0,0.0,6,43.0,test
17,548,14.0,3.5,3.4,8.6,17.0,31,24,10.0,10.0,545.0,36.0,19,2989.0,3572.0,57.0,88.0,68.2,78.0,72.8,7.4,21,16.0,35.0,636.0,12.7,0.0,14.2,6,51.0,test
17,557,25.0,5.4,4.7,8.8,30.0,35,36,7.0,39.0,139.0,48.0,22,1439.0,4805.0,163.0,78.0,50.0,69.0,47.2,10.8,32,21.0,22.0,55.0,12.8,0.0,13.9,3,60.0,test
17,676,18.0,3.5,3.5,7.4,21.0,35,32,10.0,37.0,222.0,57.0,15,2989.0,1730.0,71.0,84.0,68.4,86.0,52.7,8.2,20,13.0,31.0,46.0,13.3,0.0,0.0,0,40.0,test
17,793,30.0,6.3,6.1,10.8,27.0,38,35,5.0,23.0,60.0,51.0,18,1463.0,3989.0,206.0,82.0,63.5,79.0,41.1,10.0,36,23.0,28.0,59.0,12.5,0.0,8.5,5,53.0,test
17,886,29.0,5.8,4.7,8.4,30.0,37,36,7.0,26.0,104.0,62.0,20,2360.0,2595.0,109.0,83.0,59.6,74.0,47.8,10.8,33,22.0,34.0,79.0,12.7,0.0,3.4,5,57.0,test
17,907,31.0,5.8,4.8,9.5,34.0,35,36,12.0,29.0,159.0,76.0,21,4623.0,3502.0,117.0,84.0,42.8,84.0,35.9,13.8,48,22.0,32.0,75.0,12.9,0.0,0.0,1,43.0,test
17,988,41.0,8.0,5.7,8.7,39.0,32,41,10.0,27.0,284.0,81.0,22,3052.0,2042.0,116.0,87.0,49.0,73.0,40.0,14.6,48,30.0,30.0,60.0,13.3,0.0,0.0,3,62.0,test
17,1006,17.0,4.8,3.9,8.2,34.0,36,32,8.0,31.0,213.0,37.0,17,4780.0,4127.0,88.0,83.0,64.7,87.0,58.9,12.7,22,18.0,29.0,55.0,13.1,0.0,3.5,7,63.0,test
17,1015,31.0,7.1,4.9,10.8,35.0,36,33,12.0,22.0,460.0,51.0,21,6314.0,3272.0,101.0,87.0,52.4,78.0,41.2,15.2,47,26.0,14.0,38.0,12.5,0.0,0.0,0,100.0,test
17,1466,19.0,3.4,3.5,7.2,28.0,37,30,9.0,18.0,176.0,27.0,16,2854.0,5747.0,68.0,85.0,65.1,78.0,59.0,9.7,14,16.0,19.0,44.0,12.9,0.0,5.8,0,90.0,test
18,57,18.0,3.8,3.1,8.9,19.0,32,28,20.0,23.0,237.0,43.0,16,2344.0,4527.0,61.0,83.0,66.7,81.0,57.5,6.8,15,20.0,27.0,393.0,10.6,40.0,13.9,11,57.0,test
18,63,23.0,5.0,3.4,12.4,23.0,33,30,11.0,28.0,278.0,44.0,18,5841.0,1178.0,80.0,85.0,65.8,73.0,32.3,10.9,26,25.0,41.0,561.0,10.4,0.0,4.3,13,75.0,test
18,326,21.0,3.8,2.4,12.7,23.0,34,33,14.0,19.0,529.0,64.0,21,2450.0,5017.0,116.0,82.0,53.7,82.0,40.0,8.9,36,18.0,56.0,860.0,11.6,0.0,5.8,4,64.0,test
18,535,25.0,4.6,2.5,12.4,25.0,33,30,15.0,28.0,453.0,73.0,19,1478.0,2948.0,193.0,69.0,56.5,67.0,36.2,8.3,34,21.0,36.0,328.0,10.5,0.0,2.9,8,65.0,test
18,753,22.0,4.1,3.6,11.8,19.0,37,33,14.0,21.0,557.0,58.0,19,2780.0,4667.0,58.0,79.0,60.8,56.0,38.6,10.8,30,21.0,50.0,914.0,10.5,0.0,3.0,3,52.0,test
18,855,15.0,3.0,3.1,8.4,23.0,33,32,7.0,29.0,175.0,61.0,21,1868.0,8094.0,218.0,75.0,55.6,74.0,38.9,5.4,23,18.0,25.0,299.0,11.1,9.0,0.0,3,80.0,test
18,1165,18.0,3.6,4.0,13.0,20.0,30,29,18.0,13.0,1345.0,48.0,23,1187.0,1941.0,57.0,77.0,63.1,94.0,63.1,8.8,42,25.0,61.0,844.0,10.8,0.0,8.0,12,39.0,test
18,1477,23.0,3.8,2.5,11.3,21.0,36,33,25.0,30.0,466.0,41.0,17,2004.0,3708.0,89.0,79.0,60.6,75.0,43.5,12.1,28,30.0,44.0,959.0,10.5,12.0,13.6,5,58.0,test
18,1487,22.0,4.2,3.1,11.4,24.0,38,33,15.0,23.0,534.0,65.0,23,1819.0,3080.0,91.0,87.0,62.2,70.0,37.6,9.2,27,23.0,43.0,802.0,10.1,13.0,11.0,11,54.0,test
18,1489,15.0,3.3,3.5,8.2,21.0,28,24,20.0,18.0,254.0,32.0,18,1332.0,1395.0,92.0,82.0,67.4,80.0,66.0,5.7,16,17.0,27.0,242.0,11.0,15.0,11.5,6,46.0,test
18,1542,24.0,3.9,3.7,11.1,22.0,36,32,13.0,31.0,699.0,52.0,21,2640.0,2233.0,116.0,83.0,60.8,72.0,53.0,9.0,35,23.0,41.0,1285.0,11.1,6.0,9.1,11,48.0,test
19,37,13.0,3.6,3.6,6.6,20.0,32,27,17.0,11.0,268.0,37.0,12,1157.0,2165.0,58.0,90.0,68.6,78.0,56.1,7.5,24,18.0,35.0,153.0,9.3,1.0,13.0,3,44.0,test
19,816,14.0,3.7,3.7,6.3,20.0,30,23,16.0,14.0,242.0,26.0,11,1331.0,1722.0,54.0,84.0,70.6,83.0,60.1,7.1,18,17.0,34.0,118.0,9.1,0.0,12.3,3,45.0,test
19,846,13.0,3.6,3.5,5.1,16.0,26,21,16.0,14.0,184.0,32.0,14,1102.0,1711.0,49.0,85.0,68.3,86.0,49.3,7.0,20,18.0,37.0,49.0,9.2,9.0,20.1,4,30.0,test
20,258,13.0,3.1,3.2,7.0,19.0,28,21,19.0,15.0,136.0,20.0,9,1798.0,1834.0,69.0,88.0,68.1,93.0,67.1,6.4,7,17.0,19.0,216.0,12.8,0.0,12.6,4,54.0,test
20,276,15.0,3.9,3.8,7.3,24.0,32,28,17.0,18.0,169.0,37.0,11,2811.0,3425.0,98.0,83.0,65.4,83.0,55.4,8.9,15,17.0,25.0,644.0,12.3,9.0,5.9,5,50.0,test
20,284,12.0,3.1,2.8,9.5,16.0,33,24,14.0,17.0,464.0,27.0,10,2372.0,1687.0,76.0,83.0,65.9,88.0,67.5,6.0,11,18.0,33.0,511.0,12.4,0.0,6.1,4,57.0,test
20,1665,15.0,3.5,3.7,7.5,22.0,30,28,15.0,14.0,309.0,44.0,12,1658.0,2000.0,63.0,85.0,65.8,90.0,55.7,9.8,18,21.0,33.0,291.0,12.9,1.0,10.2,6,55.0,test
22,22,13.0,3.0,3.5,6.7,23.0,32,24,20.0,14.0,215.0,33.0,15,3379.0,4499.0,64.0,88.0,68.1,81.0,55.8,8.7,18,15.0,24.0,262.0,11.3,0.0,5.4,1,34.0,test
22,28,15.0,4.6,3.3,9.7,24.0,31,23,21.0,16.0,51.0,32.0,15,1284.0,1431.0,54.0,88.0,73.8,70.0,67.2,10.5,27,20.0,30.0,249.0,9.3,0.0,6.8,3,43.0,test
22,100,14.0,3.5,3.4,6.6,23.0,36,27,20.0,18.0,125.0,31.0,12,2812.0,3977.0,74.0,88.0,67.9,80.0,56.1,7.3,16,17.0,23.0,178.0,11.3,1.0,8.5,1,33.0,test
22,139,18.0,3.4,3.3,8.4,20.0,33,29,17.0,14.0,537.0,48.0,16,1215.0,2082.0,51.0,86.0,69.2,77.0,61.2,10.1,28,22.0,38.0,389.0,12.2,12.0,8.3,8,39.0,test
22,343,12.0,3.6,3.3,7.2,18.0,32,26,18.0,8.0,166.0,17.0,10,2218.0,3805.0,63.0,90.0,64.7,92.0,72.3,6.9,13,16.0,21.0,102.0,10.7,0.0,4.0,3,45.0,test
22,600,18.0,4.2,4.1,10.2,23.0,36,30,16.0,13.0,666.0,46.0,12,1092.0,1759.0,65.0,86.0,69.6,72.0,61.7,10.9,31,24.0,41.0,783.0,10.8,0.0,6.6,9,56.0,test
22,800,15.0,3.7,3.6,8.4,18.0,29,22,18.0,11.0,696.0,30.0,13,1023.0,1629.0,56.0,87.0,71.6,74.0,74.5,8.2,22,19.0,35.0,466.0,11.8,0.0,13.2,9,51.0,test
22,801,14.0,5.5,5.4,7.8,21.0,31,26,14.0,25.0,210.0,48.0,17,2448.0,3455.0,63.0,86.0,66.0,76.0,44.0,11.3,30,18.0,31.0,345.0,9.3,1.0,0.0,3,43.0,test
22,975,22.0,4.4,3.9,7.5,21.0,32,29,22.0,13.0,101.0,35.0,16,1436.0,2083.0,55.0,88.0,74.8,77.0,60.1,10.5,27,17.0,28.0,292.0,9.3,0.0,7.0,2,40.0,test
22,1272,14.0,5.0,2.9,6.6,19.0,33,26,11.0,13.0,30.0,24.0,17,4446.0,4523.0,49.0,90.0,70.2,77.0,54.3,16.0,26,18.0,30.0,150.0,9.1,0.0,30.0,8,29.0,test
22,1393,13.0,3.2,3.5,6.6,24.0,35,29,20.0,18.0,88.0,29.0,18,2690.0,3354.0,95.0,90.0,64.5,86.0,46.8,11.8,27,20.0,25.0,231.0,10.9,7.0,2.3,2,32.0,test
23,338,8.0,3.1,2.6,5.6,16.0,31,23,18.0,16.0,58.0,40.0,15,2902.0,2941.0,90.0,60.0,67.1,82.0,57.8,12.2,30,10.0,32.0,350.0,9.6,0.0,0.0,17,17.0,test
23,848,12.0,3.8,3.2,5.1,17.0,30,22,17.0,15.0,98.0,28.0,11,2220.0,2713.0,47.0,88.0,69.3,82.0,65.7,8.3,22,15.0,28.0,156.0,8.9,3.0,22.5,17,32.0,test
23,867,7.0,2.0,2.0,6.0,16.0,28,24,18.0,16.0,148.0,28.0,13,2021.0,4095.0,73.0,78.0,53.1,86.0,55.1,6.0,18,3.0,29.0,92.0,9.0,0.0,24.7,15,38.0,test
23,973,10.0,1.5,2.1,7.3,16.0,27,22,18.0,17.0,96.0,35.0,11,1041.0,2353.0,59.0,84.0,68.1,84.0,67.6,6.1,19,12.0,25.0,78.0,11.3,2.0,9.6,11,53.0,test
23,1114,11.0,2.8,2.0,6.0,6.0,28,17,16.0,8.0,107.0,15.0,8,1364.0,1970.0,45.0,56.0,74.0,83.0,75.1,5.1,12,18.0,28.0,101.0,11.3,0.0,9.2,8,53.0,test
23,1254,9.0,2.5,2.5,5.8,13.0,28,26,18.0,19.0,73.0,14.0,12,1218.0,3717.0,83.0,91.0,69.6,88.0,66.5,5.4,14,12.0,19.0,45.0,11.1,6.0,18.2,3,20.0,test
23,1296,10.0,2.7,2.5,7.3,17.0,24,15,17.0,7.0,488.0,36.0,12,2226.0,1342.0,44.0,89.0,69.9,69.0,70.7,6.6,26,14.0,35.0,489.0,11.0,0.0,8.8,6,51.0,test
23,1308,9.0,1.5,0.8,6.1,13.0,32,21,18.0,16.0,98.0,25.0,11,2226.0,4115.0,42.0,79.0,72.0,93.0,59.8,7.8,16,12.0,24.0,65.0,9.1,0.0,0.0,11,29.0,test
23,1483,11.0,3.2,3.1,6.2,21.0,28,18,20.0,11.0,250.0,23.0,11,2226.0,1445.0,47.0,89.0,70.0,76.0,72.2,7.3,21,15.0,34.0,240.0,8.8,0.0,9.0,9,37.0,test
24,5,26.0,4.9,5.0,14.8,24.0,37,40,11.0,25.0,910.0,72.0,22,1344.0,3143.0,98.0,81.0,63.2,61.0,54.3,10.6,51,30.0,56.0,328.0,11.3,0.0,6.2,16,46.0,test
24,326,26.0,4.4,5.9,16.8,17.0,42,40,10.0,42.0,1187.0,54.0,21,4784.0,5233.0,114.0,64.0,44.9,72.0,54.3,15.6,53,25.0,75.0,770.0,11.8,25.0,0.0,10,67.0,test
24,334,25.0,3.5,4.2,13.3,25.0,38,38,7.0,24.0,819.0,59.0,22,2287.0,6962.0,107.0,78.0,59.3,57.0,52.9,18.7,42,34.0,53.0,355.0,13.0,0.0,0.0,10,36.0,test
24,444,16.0,3.3,3.5,8.3,24.0,33,30,11.0,22.0,465.0,43.0,19,3851.0,3247.0,78.0,87.0,61.2,83.0,63.1,8.0,16,21.0,31.0,168.0,12.8,0.0,9.3,8,49.0,test
24,864,16.0,3.4,3.6,9.7,18.0,32,28,16.0,19.0,435.0,19.0,24,1532.0,3091.0,58.0,89.0,53.9,82.0,78.5,8.8,23,15.0,37.0,288.0,12.6,29.0,10.5,14,44.0,test
24,885,21.0,3.9,3.8,12.9,22.0,35,30,9.0,23.0,807.0,63.0,20,1002.0,2155.0,84.0,80.0,63.7,72.0,56.3,11.2,34,23.0,50.0,331.0,13.1,5.0,5.0,9,54.0,test
24,1132,24.0,5.4,3.6,13.5,14.0,40,34,5.0,39.0,1109.0,81.0,26,3839.0,5845.0,102.0,90.0,50.8,71.0,39.5,17.9,48,30.0,60.0,288.0,13.4,0.0,0.0,10,75.0,test
24,1289,23.0,6.6,3.7,15.0,23.0,40,35,10.0,44.0,1143.0,82.0,22,8196.0,8360.0,140.0,79.0,49.1,67.0,42.9,14.3,50,25.0,53.0,288.0,12.5,5.0,0.0,23,60.0,test
24,1446,26.0,4.2,4.0,13.1,22.0,35,33,9.0,40.0,709.0,76.0,22,1833.0,4020.0,154.0,77.0,56.3,74.0,45.8,9.6,35,31.0,45.0,223.0,12.1,2.0,0.0,4,54.0,test
24,1611,24.0,3.8,3.9,11.7,31.0,34,32,9.0,32.0,354.0,71.0,23,1810.0,3049.0,85.0,88.0,61.7,89.0,45.6,11.0,27,27.0,31.0,38.0,12.7,0.0,11.0,6,63.0,test
24,1658,21.0,3.7,4.2,12.6,24.0,39,31,15.0,21.0,818.0,70.0,19,1626.0,2144.0,95.0,81.0,64.9,56.0,56.8,11.6,36,25.0,52.0,476.0,12.0,11.0,10.2,12,58.0,test
24,1665,23.0,3.9,3.3,13.7,24.0,38,37,11.0,28.0,1502.0,90.0,21,1890.0,2715.0,74.0,77.0,60.6,64.0,48.5,15.6,55,31.0,67.0,287.0,12.3,65.0,11.8,9,55.0,test
24,1742,24.0,4.3,4.0,10.1,23.0,38,35,12.0,32.0,781.0,89.0,21,4221.0,6409.0,119.0,85.0,51.3,68.0,50.3,11.9,37,27.0,53.0,288.0,12.6,0.0,0.0,12,60.0,test
25,320,12.0,2.6,3.4,6.5,19.0,27,26,17.0,15.0,178.0,36.0,16,2780.0,3922.0,46.0,90.0,65.3,91.0,71.4,7.5,18,15.0,19.0,254.0,10.3,48.0,11.6,4,48.0,test
25,864,11.0,3.0,2.5,6.7,20.0,31,28,15.0,24.0,234.0,44.0,15,3340.0,3413.0,98.0,84.0,60.1,92.0,54.6,9.8,19,15.0,24.0,136.0,9.8,25.0,3.0,5,42.0,test
25,907,19.0,4.4,2.8,6.4,29.0,34,30,16.0,17.0,186.0,29.0,17,3398.0,1097.0,75.0,76.0,60.6,87.0,50.3,6.5,26,21.0,22.0,130.0,11.2,37.0,29.4,16,39.0,test
25,947,11.0,3.2,4.2,6.9,20.0,31,31,17.0,30.0,167.0,48.0,18,2599.0,2647.0,73.0,80.0,64.5,92.0,52.7,7.8,26,23.0,26.0,201.0,10.6,0.0,19.2,6,38.0,test
25,950,17.0,4.0,3.0,7.8,23.0,34,30,13.0,35.0,139.0,55.0,19,3048.0,3090.0,83.0,81.0,57.7,88.0,46.1,9.2,33,18.0,34.0,209.0,11.7,4.0,8.2,8,29.0,test
25,1183,17.0,6.3,3.0,5.4,23.0,28,32,13.0,27.0,72.0,45.0,23,4867.0,4929.0,58.0,81.0,59.8,85.0,35.1,9.6,41,18.0,35.0,288.0,11.1,15.0,0.0,28,25.0,test
25,1208,17.0,4.3,4.5,14.1,23.0,38,37,13.0,23.0,722.0,100.0,14,3650.0,1845.0,149.0,83.0,47.5,75.0,40.6,10.2,44,23.0,53.0,668.0,13.3,0.0,11.0,4,32.0,test
25,1285,15.0,3.9,2.1,8.3,23.0,29,31,13.0,25.0,161.0,45.0,21,2985.0,2515.0,109.0,80.0,59.5,94.0,51.7,6.8,30,18.0,28.0,41.0,10.1,0.0,0.0,11,50.0,test
25,1330,26.0,6.9,4.4,10.5,23.0,31,36,13.0,35.0,135.0,70.0,19,7062.0,1418.0,114.0,87.0,53.9,80.0,33.9,9.8,39,18.0,38.0,182.0,12.1,0.0,7.1,13,78.0,test
25,1475,25.0,5.0,4.5,8.1,29.0,31,28,15.0,25.0,233.0,61.0,15,1212.0,3435.0,99.0,82.0,63.2,85.0,47.5,10.5,29,16.0,26.0,249.0,11.7,58.0,6.1,6,55.0,test
25,1483,13.0,2.8,3.0,8.9,17.0,29,25,20.0,9.0,524.0,27.0,12,2985.0,1374.0,59.0,85.0,71.2,80.0,74.6,8.2,17,18.0,34.0,336.0,12.1,0.0,14.3,5,52.0,test
25,1518,24.0,6.0,3.0,7.1,23.0,29,31,8.0,34.0,194.0,76.0,22,3360.0,6829.0,143.0,79.0,61.0,84.0,40.6,6.8,24,18.0,43.0,236.0,10.1,0.0,0.0,14,50.0,test
25,1541,18.0,4.2,5.8,7.8,28.0,32,31,11.0,23.0,228.0,52.0,23,1265.0,2980.0,67.0,83.0,62.9,87.0,55.7,12.1,32,20.0,36.0,575.0,10.8,8.0,11.6,9,39.0,test
25,1658,16.0,4.2,2.5,6.3,23.0,32,29,12.0,25.0,175.0,48.0,14,6511.0,6574.0,68.0,90.0,68.2,86.0,52.9,9.0,21,13.0,27.0,295.0,11.8,0.0,9.2,2,38.0,test
25,1733,17.0,2.8,2.2,7.0,23.0,30,31,13.0,25.0,138.0,47.0,22,2985.0,2211.0,97.0,91.0,51.5,92.0,49.6,6.2,25,18.0,35.0,256.0,9.0,1.0,0.0,10,33.0,test
26,612,19.0,4.7,4.4,9.2,35.0,31,31,21.0,46.0,866.0,91.0,27,1224.0,2022.0,158.0,32.0,46.4,75.0,53.4,11.8,39,27.0,46.0,259.0,10.1,79.0,0.0,10,29.0,test
26,908,14.0,3.5,3.3,8.5,18.0,24,19,18.0,17.0,227.0,37.0,15,1247.0,1337.0,42.0,80.0,70.0,83.0,75.2,5.3,15,16.0,23.0,257.0,8.5,1.0,20.4,6,43.0,test
26,950,10.0,2.2,2.7,7.0,14.0,25,28,19.0,38.0,65.0,39.0,25,1924.0,7861.0,85.0,69.0,74.4,97.0,61.0,6.9,18,15.0,12.0,101.0,7.6,47.0,39.0,11,19.0,test
26,1035,14.0,4.2,3.8,8.1,21.0,28,31,13.0,38.0,71.0,31.0,26,1407.0,4245.0,56.0,85.0,50.0,89.0,38.1,10.9,30,19.0,30.0,225.0,9.0,0.0,0.0,18,43.0,test
26,1082,14.0,3.1,2.8,8.3,19.0,22,29,14.0,31.0,198.0,32.0,25,1953.0,4602.0,40.0,77.0,61.9,90.0,50.2,6.6,30,14.0,13.0,332.0,7.7,0.0,0.0,14,50.0,test
26,1192,16.0,3.7,2.9,6.0,13.0,21,22,17.0,25.0,141.0,23.0,23,1199.0,1569.0,58.0,85.0,53.4,88.0,60.5,7.5,19,16.0,26.0,256.0,7.5,3.0,6.4,15,30.0,test
26,1389,15.0,3.9,2.5,7.0,23.0,24,27,16.0,39.0,123.0,32.0,30,1628.0,3861.0,46.0,75.0,53.7,92.0,47.0,15.1,33,15.0,29.0,332.0,9.6,4.0,8.8,22,32.0,test
27,176,14.0,3.2,3.6,7.9,21.0,32,27,20.0,20.0,71.0,41.0,13,2258.0,2869.0,107.0,85.0,52.1,85.0,55.8,4.6,24,21.0,35.0,226.0,9.0,0.0,8.9,12,25.0,test
27,474,13.0,3.0,2.8,6.7,21.0,30,31,17.0,16.0,232.0,38.0,14,1595.0,1713.0,56.0,85.0,70.3,84.0,57.5,4.6,16,20.0,29.0,153.0,9.3,3.0,5.5,8,54.0,test
27,579,12.0,3.1,2.9,6.0,18.0,33,28,12.0,43.0,20.0,32.0,15,2478.0,5038.0,101.0,91.0,71.4,92.0,58.0,3.6,22,16.0,25.0,43.0,9.6,54.0,0.0,20,33.0,test
27,726,12.0,2.7,2.1,7.2,16.0,29,33,16.0,31.0,10.0,19.0,17,2159.0,1177.0,81.0,76.0,62.4,94.0,63.9,3.1,18,21.0,16.0,137.0,10.2,76.0,9.6,8,24.0,test
27,846,12.0,2.5,2.5,7.0,14.0,28,32,21.0,39.0,35.0,27.0,19,2172.0,1487.0,73.0,87.0,73.6,94.0,63.6,3.7,22,26.0,26.0,8.0,10.0,23.0,0.0,29,39.0,test
27,914,15.0,3.6,3.2,8.4,19.0,32,28,17.0,12.0,124.0,38.0,11,1726.0,2050.0,78.0,85.0,57.7,81.0,67.5,3.9,19,20.0,29.0,171.0,9.4,90.0,13.8,7,48.0,test
27,1133,13.0,2.9,2.7,6.8,13.0,30,30,22.0,23.0,133.0,30.0,15,2159.0,2281.0,60.0,93.0,80.3,94.0,56.5,3.7,18,20.0,32.0,44.0,9.3,0.0,44.4,16,39.0,test
