Date,Share,close
17-Jun-15,Share3,1152.05
18-Jun-15,Share3,1169.55
19-Jun-15,Share3,1156.9
22-Jun-15,Share3,1165.35
23-Jun-15,Share3,1167.3
24-Jun-15,Share3,1170.6
25-Jun-15,Share3,1174.4
26-Jun-15,Share3,1171.55
29-Jun-15,Share3,1153.8
30-Jun-15,Share3,1195.2
1-Jul-15,Share3,1207.2
2-Jul-15,Share3,1221.75
3-Jul-15,Share3,1222.3
6-Jul-15,Share3,1226.05
7-Jul-15,Share3,1210.85
8-Jul-15,Share3,1203.95
9-Jul-15,Share3,1200.35
10-Jul-15,Share3,1204.35
13-Jul-15,Share3,1232.0
14-Jul-15,Share3,1213.45
15-Jul-15,Share3,1217.85
16-Jul-15,Share3,1220.05
17-Jul-15,Share3,1223.45
20-Jul-15,Share3,1225.35
21-Jul-15,Share3,1204.1
22-Jul-15,Share3,1215.35
23-Jul-15,Share3,1277.8
24-Jul-15,Share3,1211.35
27-Jul-15,Share3,1246.7
28-Jul-15,Share3,1242.2
29-Jul-15,Share3,1237.0
30-Jul-15,Share3,1238.55
31-Jul-15,Share3,1270.55
3-Aug-15,Share3,1248.7
4-Aug-15,Share3,1239.35
5-Aug-15,Share3,1335.65
6-Aug-15,Share3,1305.6
7-Aug-15,Share3,1407.0
10-Aug-15,Share3,1406.2
11-Aug-15,Share3,1362.4
12-Aug-15,Share3,1320.85
13-Aug-15,Share3,1313.7
14-Aug-15,Share3,1316.95
17-Aug-15,Share3,1337.85
18-Aug-15,Share3,1364.95
19-Aug-15,Share3,1499.75
20-Aug-15,Share3,1463.1
21-Aug-15,Share3,1459.5
24-Aug-15,Share3,1242.45
25-Aug-15,Share3,1247.15
26-Aug-15,Share3,1242.55
27-Aug-15,Share3,1289.85
28-Aug-15,Share3,1305.6
31-Aug-15,Share3,1352.85
1-Sep-15,Share3,1327.15
2-Sep-15,Share3,1320.85
3-Sep-15,Share3,1352.25
4-Sep-15,Share3,1314.85
7-Sep-15,Share3,1292.15
8-Sep-15,Share3,1288.8
9-Sep-15,Share3,1305.95
10-Sep-15,Share3,1342.2
11-Sep-15,Share3,1399.05
14-Sep-15,Share3,1407.75
15-Sep-15,Share3,1388.3
16-Sep-15,Share3,1393.8
18-Sep-15,Share3,1463.0
21-Sep-15,Share3,1516.15
22-Sep-15,Share3,1446.75
23-Sep-15,Share3,1446.9
24-Sep-15,Share3,1452.1
28-Sep-15,Share3,1493.75
29-Sep-15,Share3,1496.45
30-Sep-15,Share3,1555.5
1-Oct-15,Share3,1601.75
5-Oct-15,Share3,1585.05
6-Oct-15,Share3,1589.3
7-Oct-15,Share3,1591.5
8-Oct-15,Share3,1586.5
9-Oct-15,Share3,1578.8
12-Oct-15,Share3,1576.4
13-Oct-15,Share3,1611.55
14-Oct-15,Share3,1597.0
15-Oct-15,Share3,1582.05
16-Oct-15,Share3,1570.5
19-Oct-15,Share3,1580.05
20-Oct-15,Share3,1579.8
21-Oct-15,Share3,1579.0
23-Oct-15,Share3,1588.2
26-Oct-15,Share3,1564.75
27-Oct-15,Share3,1579.95
28-Oct-15,Share3,1564.65
29-Oct-15,Share3,1563.95
30-Oct-15,Share3,1670.25
2-Nov-15,Share3,1686.2
3-Nov-15,Share3,1767.35
4-Nov-15,Share3,1732.6
5-Nov-15,Share3,1716.8
6-Nov-15,Share3,1725.95
9-Nov-15,Share3,1739.6
10-Nov-15,Share3,1689.1
11-Nov-15,Share3,1701.7
13-Nov-15,Share3,1659.95
16-Nov-15,Share3,1635.25
17-Nov-15,Share3,1671.45
18-Nov-15,Share3,1651.8
19-Nov-15,Share3,1659.3
20-Nov-15,Share3,1679.5
23-Nov-15,Share3,1648.0
24-Nov-15,Share3,1651.65
26-Nov-15,Share3,1670.2
27-Nov-15,Share3,1697.55
30-Nov-15,Share3,1663.8
1-Dec-15,Share3,1649.5
2-Dec-15,Share3,1627.75
3-Dec-15,Share3,1670.95
4-Dec-15,Share3,1636.45
7-Dec-15,Share3,1626.2
8-Dec-15,Share3,1594.65
9-Dec-15,Share3,1584.55
10-Dec-15,Share3,1572.1
11-Dec-15,Share3,1555.7
14-Dec-15,Share3,1558.55
15-Dec-15,Share3,1594.2
16-Dec-15,Share3,1577.15
17-Dec-15,Share3,1629.55
18-Dec-15,Share3,1622.7
21-Dec-15,Share3,1601.65
22-Dec-15,Share3,1586.45
23-Dec-15,Share3,1608.15
24-Dec-15,Share3,1626.25
28-Dec-15,Share3,1617.4
29-Dec-15,Share3,1603.45
30-Dec-15,Share3,1604.25
31-Dec-15,Share3,1611.75
1-Jan-16,Share3,1675.6
4-Jan-16,Share3,1698.5
5-Jan-16,Share3,1697.1
6-Jan-16,Share3,1676.65
7-Jan-16,Share3,1627.7
8-Jan-16,Share3,1631.85
11-Jan-16,Share3,1615.55
12-Jan-16,Share3,1584.9
13-Jan-16,Share3,1560.55
14-Jan-16,Share3,1534.65
15-Jan-16,Share3,1495.25
18-Jan-16,Share3,1449.65
19-Jan-16,Share3,1448.95
20-Jan-16,Share3,1389.6
21-Jan-16,Share3,1403.7
22-Jan-16,Share3,1465.4
25-Jan-16,Share3,1462.35
27-Jan-16,Share3,1459.8
28-Jan-16,Share3,1452.7
29-Jan-16,Share3,1452.5
1-Feb-16,Share3,1447.0
2-Feb-16,Share3,1503.95
3-Feb-16,Share3,1454.45
4-Feb-16,Share3,1476.9
5-Feb-16,Share3,1461.2
8-Feb-16,Share3,1459.35
9-Feb-16,Share3,1462.75
10-Feb-16,Share3,1470.15
11-Feb-16,Share3,1405.4
12-Feb-16,Share3,1347.2
15-Feb-16,Share3,1400.6
16-Feb-16,Share3,1321.15
17-Feb-16,Share3,1349.3
18-Feb-16,Share3,1365.75
19-Feb-16,Share3,1395.05
22-Feb-16,Share3,1397.6
23-Feb-16,Share3,1382.75
24-Feb-16,Share3,1353.7
25-Feb-16,Share3,1359.45
26-Feb-16,Share3,1360.7
29-Feb-16,Share3,1352.65
1-Mar-16,Share3,1402.4
2-Mar-16,Share3,1425.95
3-Mar-16,Share3,1428.15
4-Mar-16,Share3,1426.7
8-Mar-16,Share3,1443.25
9-Mar-16,Share3,1452.6
10-Mar-16,Share3,1441.9
11-Mar-16,Share3,1463.3
14-Mar-16,Share3,1497.85
15-Mar-16,Share3,1495.15
16-Mar-16,Share3,1495.8
17-Mar-16,Share3,1508.85
18-Mar-16,Share3,1513.2
21-Mar-16,Share3,1519.9
22-Mar-16,Share3,1523.9
23-Mar-16,Share3,1515.05
28-Mar-16,Share3,1470.3
29-Mar-16,Share3,1489.6
30-Mar-16,Share3,1490.55
31-Mar-16,Share3,1534.3
1-Apr-16,Share3,1519.95
4-Apr-16,Share3,1536.35
5-Apr-16,Share3,1599.6
6-Apr-16,Share3,1629.25
7-Apr-16,Share3,1672.75
8-Apr-16,Share3,1657.05
11-Apr-16,Share3,1691.75
12-Apr-16,Share3,1709.0
13-Apr-16,Share3,1734.7
18-Apr-16,Share3,1804.05
20-Apr-16,Share3,1798.75
21-Apr-16,Share3,1773.3
22-Apr-16,Share3,1754.05
25-Apr-16,Share3,1753.55
26-Apr-16,Share3,1779.95
27-Apr-16,Share3,1825.5
28-Apr-16,Share3,1827.9
29-Apr-16,Share3,1800.95
2-May-16,Share3,1728.35
3-May-16,Share3,1833.95
4-May-16,Share3,1796.35
5-May-16,Share3,1876.6
6-May-16,Share3,1899.35
9-May-16,Share3,1935.75
10-May-16,Share3,1951.85
11-May-16,Share3,1990.25
12-May-16,Share3,2026.2
13-May-16,Share3,1965.65
16-May-16,Share3,1895.9
17-May-16,Share3,1928.1
18-May-16,Share3,1907.85
19-May-16,Share3,1880.25
20-May-16,Share3,1874.5
23-May-16,Share3,1851.4
24-May-16,Share3,1874.65
25-May-16,Share3,1872.35
26-May-16,Share3,1862.8
27-May-16,Share3,1884.0
30-May-16,Share3,1889.95
31-May-16,Share3,1879.05
1-Jun-16,Share3,1874.05
2-Jun-16,Share3,1872.45
3-Jun-16,Share3,1838.35
6-Jun-16,Share3,1884.9
7-Jun-16,Share3,1891.7
8-Jun-16,Share3,1871.65
9-Jun-16,Share3,1891.15
10-Jun-16,Share3,1886.95
13-Jun-16,Share3,1859.85
14-Jun-16,Share3,1867.95
15-Jun-16,Share3,1874.3
16-Jun-16,Share3,1867.85
17-Jun-16,Share3,1897.05
20-Jun-16,Share3,1892.05
21-Jun-16,Share3,1884.35
22-Jun-16,Share3,1874.65
23-Jun-16,Share3,1864.55
24-Jun-16,Share3,1828.95
27-Jun-16,Share3,1907.25
28-Jun-16,Share3,1877.75
29-Jun-16,Share3,1937.0
30-Jun-16,Share3,2050.5
1-Jul-16,Share3,2026.0
4-Jul-16,Share3,2021.8
5-Jul-16,Share3,2012.55
7-Jul-16,Share3,2038.0
8-Jul-16,Share3,2034.7
11-Jul-16,Share3,2038.6
12-Jul-16,Share3,2047.15
13-Jul-16,Share3,2027.25
14-Jul-16,Share3,2105.45
15-Jul-16,Share3,2090.45
18-Jul-16,Share3,2135.0
19-Jul-16,Share3,2127.95
20-Jul-16,Share3,2151.55
21-Jul-16,Share3,2170.5
22-Jul-16,Share3,2093.1
25-Jul-16,Share3,2071.55
26-Jul-16,Share3,1983.6
27-Jul-16,Share3,1929.0
28-Jul-16,Share3,1963.3
29-Jul-16,Share3,1921.65
1-Aug-16,Share3,1921.8
2-Aug-16,Share3,1951.55
3-Aug-16,Share3,1931.1
4-Aug-16,Share3,1907.15
5-Aug-16,Share3,1963.6
8-Aug-16,Share3,1921.85
9-Aug-16,Share3,1923.8
10-Aug-16,Share3,1908.45
11-Aug-16,Share3,1914.8
12-Aug-16,Share3,1963.65
16-Aug-16,Share3,1970.65
17-Aug-16,Share3,1993.65
18-Aug-16,Share3,2105.75
19-Aug-16,Share3,2137.5
22-Aug-16,Share3,2130.1
23-Aug-16,Share3,2188.25
24-Aug-16,Share3,2150.5
25-Aug-16,Share3,2107.25
26-Aug-16,Share3,2124.95
29-Aug-16,Share3,2135.2
30-Aug-16,Share3,2200.9
31-Aug-16,Share3,2226.45
1-Sep-16,Share3,2178.85
2-Sep-16,Share3,2189.75
6-Sep-16,Share3,2201.85
7-Sep-16,Share3,2161.15
8-Sep-16,Share3,2132.4
9-Sep-16,Share3,2157.8
12-Sep-16,Share3,2066.0
14-Sep-16,Share3,2137.05
15-Sep-16,Share3,2177.3
16-Sep-16,Share3,2182.0
19-Sep-16,Share3,2151.7
20-Sep-16,Share3,2179.6
21-Sep-16,Share3,2195.05
22-Sep-16,Share3,2210.45
23-Sep-16,Share3,2241.7
26-Sep-16,Share3,2248.85
27-Sep-16,Share3,2307.2
28-Sep-16,Share3,2301.95
29-Sep-16,Share3,2239.55
30-Sep-16,Share3,2284.35
3-Oct-16,Share3,2384.9
4-Oct-16,Share3,2418.05
5-Oct-16,Share3,2440.05
6-Oct-16,Share3,2380.05
7-Oct-16,Share3,2381.35
10-Oct-16,Share3,2414.95
13-Oct-16,Share3,2362.85
14-Oct-16,Share3,2384.35
17-Oct-16,Share3,2348.05
18-Oct-16,Share3,2410.05
19-Oct-16,Share3,2439.55
20-Oct-16,Share3,2429.3
21-Oct-16,Share3,2419.3
24-Oct-16,Share3,2353.15
25-Oct-16,Share3,2380.8
26-Oct-16,Share3,2313.45
27-Oct-16,Share3,2304.25
28-Oct-16,Share3,2309.3
30-Oct-16,Share3,2334.9
1-Nov-16,Share3,2292.6
2-Nov-16,Share3,2240.65
3-Nov-16,Share3,2195.15
4-Nov-16,Share3,2173.1
7-Nov-16,Share3,2196.5
8-Nov-16,Share3,2175.5
9-Nov-16,Share3,2252.4
10-Nov-16,Share3,2272.75
11-Nov-16,Share3,2160.25
15-Nov-16,Share3,2026.45
16-Nov-16,Share3,2059.5
17-Nov-16,Share3,2043.4
18-Nov-16,Share3,2070.65
21-Nov-16,Share3,1996.8
22-Nov-16,Share3,2014.95
23-Nov-16,Share3,2028.95
24-Nov-16,Share3,2000.25
25-Nov-16,Share3,2044.75
28-Nov-16,Share3,2145.6
29-Nov-16,Share3,2198.25
30-Nov-16,Share3,2234.75
1-Dec-16,Share3,2165.7
2-Dec-16,Share3,2099.2
5-Dec-16,Share3,2123.6
6-Dec-16,Share3,2117.75
7-Dec-16,Share3,2161.7
8-Dec-16,Share3,2170.5
9-Dec-16,Share3,2152.45
12-Dec-16,Share3,2133.0
13-Dec-16,Share3,2106.15
14-Dec-16,Share3,2102.65
15-Dec-16,Share3,2099.95
16-Dec-16,Share3,2085.0
19-Dec-16,Share3,2090.8
20-Dec-16,Share3,2070.15
21-Dec-16,Share3,2064.35
22-Dec-16,Share3,2031.35
23-Dec-16,Share3,2020.15
26-Dec-16,Share3,1969.05
27-Dec-16,Share3,2008.15
28-Dec-16,Share3,2051.95
29-Dec-16,Share3,2068.5
30-Dec-16,Share3,2077.9
2-Jan-17,Share3,2047.65
3-Jan-17,Share3,2054.05
4-Jan-17,Share3,2048.9
5-Jan-17,Share3,2049.45
6-Jan-17,Share3,2076.9
9-Jan-17,Share3,2076.05
10-Jan-17,Share3,2077.8
11-Jan-17,Share3,2122.35
12-Jan-17,Share3,2178.95
13-Jan-17,Share3,2154.85
16-Jan-17,Share3,2172.45
17-Jan-17,Share3,2161.5
18-Jan-17,Share3,2258.35
19-Jan-17,Share3,2240.45
20-Jan-17,Share3,2157.05
23-Jan-17,Share3,2127.9
24-Jan-17,Share3,2137.9
25-Jan-17,Share3,2182.45
27-Jan-17,Share3,2254.9
30-Jan-17,Share3,2273.8
31-Jan-17,Share3,2269.8
1-Feb-17,Share3,2303.85
2-Feb-17,Share3,2301.65
3-Feb-17,Share3,2381.7
6-Feb-17,Share3,2395.8
7-Feb-17,Share3,2398.4
8-Feb-17,Share3,2334.8
9-Feb-17,Share3,2321.8
10-Feb-17,Share3,2301.95
13-Feb-17,Share3,2303.9
14-Feb-17,Share3,2287.45
15-Feb-17,Share3,2219.9
16-Feb-17,Share3,2227.35
17-Feb-17,Share3,2212.65
20-Feb-17,Share3,2234.95
21-Feb-17,Share3,2250.0
22-Feb-17,Share3,2228.1
23-Feb-17,Share3,2220.45
27-Feb-17,Share3,2220.95
28-Feb-17,Share3,2228.3
1-Mar-17,Share3,2223.7
2-Mar-17,Share3,2207.95
3-Mar-17,Share3,2189.25
6-Mar-17,Share3,2174.4
7-Mar-17,Share3,2151.35
8-Mar-17,Share3,2135.4
9-Mar-17,Share3,2175.1
10-Mar-17,Share3,2155.95
14-Mar-17,Share3,2159.75
15-Mar-17,Share3,2191.55
16-Mar-17,Share3,2212.4
17-Mar-17,Share3,2264.1
20-Mar-17,Share3,2229.95
21-Mar-17,Share3,2241.95
22-Mar-17,Share3,2230.35
23-Mar-17,Share3,2230.75
24-Mar-17,Share3,2250.4
27-Mar-17,Share3,2276.2
28-Mar-17,Share3,2290.0
29-Mar-17,Share3,2380.45
30-Mar-17,Share3,2405.65
31-Mar-17,Share3,2391.85
3-Apr-17,Share3,2367.05
5-Apr-17,Share3,2374.9
6-Apr-17,Share3,2392.1
7-Apr-17,Share3,2421.25
10-Apr-17,Share3,2463.55
11-Apr-17,Share3,2498.95
12-Apr-17,Share3,2517.6
13-Apr-17,Share3,2492.15
17-Apr-17,Share3,2499.5
18-Apr-17,Share3,2429.0
19-Apr-17,Share3,2412.4
20-Apr-17,Share3,2421.35
21-Apr-17,Share3,2503.2
24-Apr-17,Share3,2500.6
25-Apr-17,Share3,2528.05
26-Apr-17,Share3,2474.75
27-Apr-17,Share3,2451.15
28-Apr-17,Share3,2443.2
30-Apr-15,Share4,3768.25
4-May-15,Share4,3946.35
5-May-15,Share4,3958.2
6-May-15,Share4,3896.6
7-May-15,Share4,3668.3
8-May-15,Share4,3576.45
11-May-15,Share4,3612.5
12-May-15,Share4,3617.3
13-May-15,Share4,3621.9
14-May-15,Share4,3683.95
15-May-15,Share4,3686.15
18-May-15,Share4,3679.8
19-May-15,Share4,3645.6
20-May-15,Share4,3581.85
21-May-15,Share4,3542.0
22-May-15,Share4,3548.7
25-May-15,Share4,3682.4
26-May-15,Share4,3598.5
27-May-15,Share4,3633.15
28-May-15,Share4,3677.15
29-May-15,Share4,3608.0
1-Jun-15,Share4,3633.4
2-Jun-15,Share4,3655.35
3-Jun-15,Share4,3717.55
4-Jun-15,Share4,3800.75
5-Jun-15,Share4,3775.4
8-Jun-15,Share4,3771.2
9-Jun-15,Share4,3748.55
10-Jun-15,Share4,3760.4
11-Jun-15,Share4,3747.1
12-Jun-15,Share4,3747.1
15-Jun-15,Share4,3718.3
16-Jun-15,Share4,3724.7
17-Jun-15,Share4,3768.3
18-Jun-15,Share4,3783.8
19-Jun-15,Share4,3906.35
22-Jun-15,Share4,3999.75
23-Jun-15,Share4,3975.85
24-Jun-15,Share4,3947.05
25-Jun-15,Share4,3921.05
26-Jun-15,Share4,3971.1
29-Jun-15,Share4,3945.8
30-Jun-15,Share4,3962.8
1-Jul-15,Share4,4014.1
2-Jul-15,Share4,4019.65
3-Jul-15,Share4,3992.8
6-Jul-15,Share4,3976.75
7-Jul-15,Share4,3948.3
8-Jul-15,Share4,3929.45
9-Jul-15,Share4,3903.85
10-Jul-15,Share4,3932.25
13-Jul-15,Share4,3976.85
14-Jul-15,Share4,3961.9
15-Jul-15,Share4,3946.2
16-Jul-15,Share4,3949.45
17-Jul-15,Share4,3969.3
20-Jul-15,Share4,3968.0
21-Jul-15,Share4,3781.9
22-Jul-15,Share4,3773.2
23-Jul-15,Share4,3868.15
24-Jul-15,Share4,3902.6
27-Jul-15,Share4,3853.9
28-Jul-15,Share4,3881.8
29-Jul-15,Share4,3944.35
30-Jul-15,Share4,3957.35
31-Jul-15,Share4,4002.6
3-Aug-15,Share4,3920.85
4-Aug-15,Share4,3960.1
5-Aug-15,Share4,3964.25
6-Aug-15,Share4,3984.35
7-Aug-15,Share4,3942.5
10-Aug-15,Share4,3972.15
11-Aug-15,Share4,3947.35
12-Aug-15,Share4,3931.75
13-Aug-15,Share4,3939.4
14-Aug-15,Share4,3941.05
17-Aug-15,Share4,3921.15
18-Aug-15,Share4,3978.75
19-Aug-15,Share4,3996.55
20-Aug-15,Share4,3924.4
21-Aug-15,Share4,3987.0
24-Aug-15,Share4,3905.6
25-Aug-15,Share4,3887.55
26-Aug-15,Share4,3854.55
27-Aug-15,Share4,3930.5
28-Aug-15,Share4,3890.75
31-Aug-15,Share4,3855.75
1-Sep-15,Share4,3855.0
2-Sep-15,Share4,3877.7
3-Sep-15,Share4,3828.6
4-Sep-15,Share4,3820.0
7-Sep-15,Share4,3819.1
8-Sep-15,Share4,3722.15
9-Sep-15,Share4,3695.7
10-Sep-15,Share4,3749.85
11-Sep-15,Share4,3755.6
14-Sep-15,Share4,3740.6
15-Sep-15,Share4,3699.45
16-Sep-15,Share4,3726.35
18-Sep-15,Share4,3748.5
21-Sep-15,Share4,3776.8
22-Sep-15,Share4,3762.0
23-Sep-15,Share4,3709.8
24-Sep-15,Share4,3722.75
28-Sep-15,Share4,3764.5
29-Sep-15,Share4,3699.8
30-Sep-15,Share4,3650.85
1-Oct-15,Share4,3648.85
5-Oct-15,Share4,3667.3
6-Oct-15,Share4,3644.3
7-Oct-15,Share4,3670.75
8-Oct-15,Share4,3667.85
9-Oct-15,Share4,3770.8
12-Oct-15,Share4,3776.35
13-Oct-15,Share4,3799.35
14-Oct-15,Share4,3859.3
15-Oct-15,Share4,3824.7
16-Oct-15,Share4,3783.85
19-Oct-15,Share4,3768.2
20-Oct-15,Share4,3759.85
21-Oct-15,Share4,3676.55
23-Oct-15,Share4,3559.9
26-Oct-15,Share4,3499.8
27-Oct-15,Share4,3497.5
28-Oct-15,Share4,3499.3
29-Oct-15,Share4,3494.45
30-Oct-15,Share4,3492.25
2-Nov-15,Share4,3443.7
3-Nov-15,Share4,3461.75
4-Nov-15,Share4,3546.25
5-Nov-15,Share4,3455.9
6-Nov-15,Share4,3422.2
9-Nov-15,Share4,3407.05
10-Nov-15,Share4,3352.4
11-Nov-15,Share4,3361.4
13-Nov-15,Share4,3345.7
16-Nov-15,Share4,3343.15
17-Nov-15,Share4,3358.25
18-Nov-15,Share4,3350.85
19-Nov-15,Share4,3371.05
20-Nov-15,Share4,3369.5
23-Nov-15,Share4,3328.4
24-Nov-15,Share4,3344.05
26-Nov-15,Share4,3339.85
27-Nov-15,Share4,3409.1
30-Nov-15,Share4,3364.65
1-Dec-15,Share4,3414.55
2-Dec-15,Share4,3455.35
3-Dec-15,Share4,3413.2
4-Dec-15,Share4,3608.5
7-Dec-15,Share4,3560.3
8-Dec-15,Share4,3482.55
9-Dec-15,Share4,3410.95
10-Dec-15,Share4,3385.9
11-Dec-15,Share4,3379.3
14-Dec-15,Share4,3329.35
15-Dec-15,Share4,3325.55
16-Dec-15,Share4,3417.35
17-Dec-15,Share4,3470.7
18-Dec-15,Share4,3365.65
21-Dec-15,Share4,3373.95
22-Dec-15,Share4,3294.75
23-Dec-15,Share4,3338.0
24-Dec-15,Share4,3370.1
28-Dec-15,Share4,3335.75
29-Dec-15,Share4,3347.35
30-Dec-15,Share4,3484.1
31-Dec-15,Share4,3449.4
1-Jan-16,Share4,3463.85
4-Jan-16,Share4,3406.55
5-Jan-16,Share4,3363.9
6-Jan-16,Share4,3319.25
7-Jan-16,Share4,3298.1
8-Jan-16,Share4,3357.15
11-Jan-16,Share4,3380.6
12-Jan-16,Share4,3385.3
13-Jan-16,Share4,3428.45
14-Jan-16,Share4,3428.2
15-Jan-16,Share4,3421.4
18-Jan-16,Share4,3331.95
19-Jan-16,Share4,3396.6
20-Jan-16,Share4,3349.7
21-Jan-16,Share4,3393.85
22-Jan-16,Share4,3383.65
25-Jan-16,Share4,3386.05
27-Jan-16,Share4,3398.05
28-Jan-16,Share4,3325.7
29-Jan-16,Share4,3381.65
1-Feb-16,Share4,3390.6
2-Feb-16,Share4,3472.3
3-Feb-16,Share4,3355.85
4-Feb-16,Share4,3361.55
5-Feb-16,Share4,3438.25
8-Feb-16,Share4,3506.1
9-Feb-16,Share4,3400.4
10-Feb-16,Share4,3339.05
11-Feb-16,Share4,3271.9
12-Feb-16,Share4,3167.95
15-Feb-16,Share4,3305.4
16-Feb-16,Share4,3310.2
17-Feb-16,Share4,3308.4
18-Feb-16,Share4,3386.25
19-Feb-16,Share4,3399.25
22-Feb-16,Share4,3428.9
23-Feb-16,Share4,3389.55
24-Feb-16,Share4,3391.7
25-Feb-16,Share4,3355.95
26-Feb-16,Share4,3428.85
29-Feb-16,Share4,3368.85
1-Mar-16,Share4,3317.6
2-Mar-16,Share4,3333.55
3-Mar-16,Share4,3405.7
4-Mar-16,Share4,3504.85
8-Mar-16,Share4,3588.25
9-Mar-16,Share4,3563.35
10-Mar-16,Share4,3501.2
11-Mar-16,Share4,3542.7
14-Mar-16,Share4,3546.75
15-Mar-16,Share4,3603.7
16-Mar-16,Share4,3556.85
17-Mar-16,Share4,3556.55
18-Mar-16,Share4,3644.65
21-Mar-16,Share4,3725.8
22-Mar-16,Share4,3796.05
23-Mar-16,Share4,3835.9
28-Mar-16,Share4,3755.35
29-Mar-16,Share4,3814.5
30-Mar-16,Share4,3739.65
31-Mar-16,Share4,3793.55
1-Apr-16,Share4,3784.1
4-Apr-16,Share4,3677.95
5-Apr-16,Share4,3657.75
6-Apr-16,Share4,3739.3
7-Apr-16,Share4,3732.9
8-Apr-16,Share4,3717.05
11-Apr-16,Share4,3745.15
12-Apr-16,Share4,3761.85
13-Apr-16,Share4,3836.85
18-Apr-16,Share4,3741.0
20-Apr-16,Share4,3718.55
21-Apr-16,Share4,3734.1
22-Apr-16,Share4,3711.15
25-Apr-16,Share4,3673.8
26-Apr-16,Share4,3808.8
27-Apr-16,Share4,3894.55
28-Apr-16,Share4,3950.4
29-Apr-16,Share4,3996.3
2-May-16,Share4,3927.85
3-May-16,Share4,3883.35
4-May-16,Share4,3894.75
5-May-16,Share4,3917.7
6-May-16,Share4,3863.55
9-May-16,Share4,3891.65
10-May-16,Share4,3886.0
11-May-16,Share4,3958.85
12-May-16,Share4,4064.5
13-May-16,Share4,4080.4
16-May-16,Share4,3949.95
17-May-16,Share4,3950.2
18-May-16,Share4,3986.8
19-May-16,Share4,3989.15
20-May-16,Share4,3910.0
23-May-16,Share4,3911.15
24-May-16,Share4,3854.75
25-May-16,Share4,3858.4
26-May-16,Share4,3864.45
27-May-16,Share4,3905.15
30-May-16,Share4,3985.45
31-May-16,Share4,3958.2
1-Jun-16,Share4,3946.65
2-Jun-16,Share4,3943.9
3-Jun-16,Share4,3934.45
6-Jun-16,Share4,3937.15
7-Jun-16,Share4,3932.6
8-Jun-16,Share4,3931.05
9-Jun-16,Share4,3946.05
10-Jun-16,Share4,3962.9
13-Jun-16,Share4,3939.8
14-Jun-16,Share4,3899.25
15-Jun-16,Share4,4005.1
16-Jun-16,Share4,3970.95
17-Jun-16,Share4,3928.6
20-Jun-16,Share4,3910.05
21-Jun-16,Share4,3941.75
22-Jun-16,Share4,3935.25
23-Jun-16,Share4,3919.65
24-Jun-16,Share4,3946.05
27-Jun-16,Share4,3999.7
28-Jun-16,Share4,3956.35
29-Jun-16,Share4,3925.85
30-Jun-16,Share4,3899.65
1-Jul-16,Share4,3917.35
4-Jul-16,Share4,3935.45
5-Jul-16,Share4,3961.2
7-Jul-16,Share4,3940.35
8-Jul-16,Share4,4048.1
11-Jul-16,Share4,3992.25
12-Jul-16,Share4,3935.2
13-Jul-16,Share4,3902.85
14-Jul-16,Share4,3920.9
15-Jul-16,Share4,3866.75
18-Jul-16,Share4,3881.6
19-Jul-16,Share4,3874.75
20-Jul-16,Share4,3842.85
21-Jul-16,Share4,3778.0
22-Jul-16,Share4,3842.25
25-Jul-16,Share4,3946.95
26-Jul-16,Share4,3992.15
27-Jul-16,Share4,3994.1
28-Jul-16,Share4,3982.65
29-Jul-16,Share4,4005.8
1-Aug-16,Share4,4000.2
2-Aug-16,Share4,4010.1
3-Aug-16,Share4,4002.05
4-Aug-16,Share4,4044.5
5-Aug-16,Share4,4033.3
8-Aug-16,Share4,4003.65
9-Aug-16,Share4,4050.0
10-Aug-16,Share4,4108.25
11-Aug-16,Share4,4151.05
12-Aug-16,Share4,4104.6
16-Aug-16,Share4,4115.35
17-Aug-16,Share4,4103.45
18-Aug-16,Share4,4083.75
19-Aug-16,Share4,4032.8
22-Aug-16,Share4,4044.05
23-Aug-16,Share4,3994.5
24-Aug-16,Share4,4023.6
25-Aug-16,Share4,4068.15
26-Aug-16,Share4,4035.2
29-Aug-16,Share4,3968.0
30-Aug-16,Share4,4002.9
31-Aug-16,Share4,4024.6
1-Sep-16,Share4,3924.7
2-Sep-16,Share4,4101.5
6-Sep-16,Share4,4083.85
7-Sep-16,Share4,4050.65
8-Sep-16,Share4,4035.0
9-Sep-16,Share4,4065.05
12-Sep-16,Share4,4063.4
14-Sep-16,Share4,4114.9
15-Sep-16,Share4,4134.6
16-Sep-16,Share4,4082.75
19-Sep-16,Share4,4114.15
20-Sep-16,Share4,4105.35
21-Sep-16,Share4,4167.6
22-Sep-16,Share4,4215.1
23-Sep-16,Share4,4317.5
26-Sep-16,Share4,4311.85
27-Sep-16,Share4,4479.7
28-Sep-16,Share4,4478.5
29-Sep-16,Share4,4506.0
30-Sep-16,Share4,4471.85
3-Oct-16,Share4,4505.1
4-Oct-16,Share4,4512.45
5-Oct-16,Share4,4468.2
6-Oct-16,Share4,4456.6
7-Oct-16,Share4,4455.5
10-Oct-16,Share4,4389.25
13-Oct-16,Share4,4395.55
14-Oct-16,Share4,4460.65
17-Oct-16,Share4,4478.9
18-Oct-16,Share4,4457.95
19-Oct-16,Share4,4524.45
20-Oct-16,Share4,4365.3
21-Oct-16,Share4,4324.8
24-Oct-16,Share4,4324.65
25-Oct-16,Share4,4254.4
