Date,Open,Share
17-Jun-15,1132.0,Share3
18-Jun-15,1146.7,Share3
19-Jun-15,1170.05,Share3
22-Jun-15,1160.0,Share3
23-Jun-15,1161.55,Share3
24-Jun-15,1169.45,Share3
25-Jun-15,1179.5,Share3
26-Jun-15,1162.95,Share3
29-Jun-15,1174.0,Share3
30-Jun-15,1150.1,Share3
1-Jul-15,1174.8,Share3
2-Jul-15,1227.95,Share3
3-Jul-15,1203.0,Share3
6-Jul-15,1200.0,Share3
7-Jul-15,1237.9,Share3
8-Jul-15,1160.0,Share3
9-Jul-15,1218.0,Share3
10-Jul-15,1202.05,Share3
13-Jul-15,1206.7,Share3
14-Jul-15,1229.75,Share3
15-Jul-15,1204.75,Share3
16-Jul-15,1240.0,Share3
17-Jul-15,1214.65,Share3
20-Jul-15,1228.55,Share3
21-Jul-15,1230.15,Share3
22-Jul-15,1204.05,Share3
23-Jul-15,1225.0,Share3
24-Jul-15,1285.0,Share3
27-Jul-15,1211.0,Share3
28-Jul-15,1230.0,Share3
29-Jul-15,1250.25,Share3
30-Jul-15,1238.7,Share3
31-Jul-15,1239.0,Share3
3-Aug-15,1268.0,Share3
4-Aug-15,1252.15,Share3
5-Aug-15,1249.0,Share3
6-Aug-15,1335.65,Share3
7-Aug-15,1316.85,Share3
10-Aug-15,1414.0,Share3
11-Aug-15,1406.2,Share3
12-Aug-15,1362.0,Share3
13-Aug-15,1341.1,Share3
14-Aug-15,1314.05,Share3
17-Aug-15,1321.65,Share3
18-Aug-15,1353.75,Share3
19-Aug-15,1364.05,Share3
20-Aug-15,1495.0,Share3
21-Aug-15,1425.0,Share3
24-Aug-15,1335.05,Share3
25-Aug-15,1267.25,Share3
26-Aug-15,1247.35,Share3
27-Aug-15,1289.95,Share3
28-Aug-15,1313.95,Share3
31-Aug-15,1325.95,Share3
1-Sep-15,1339.0,Share3
2-Sep-15,1347.5,Share3
3-Sep-15,1321.5,Share3
4-Sep-15,1354.05,Share3
7-Sep-15,1315.95,Share3
8-Sep-15,1276.0,Share3
9-Sep-15,1329.35,Share3
10-Sep-15,1285.25,Share3
11-Sep-15,1348.0,Share3
14-Sep-15,1402.95,Share3
15-Sep-15,1404.0,Share3
16-Sep-15,1400.0,Share3
18-Sep-15,1409.95,Share3
21-Sep-15,1463.0,Share3
22-Sep-15,1524.85,Share3
23-Sep-15,1436.0,Share3
24-Sep-15,1420.0,Share3
28-Sep-15,1462.5,Share3
29-Sep-15,1489.9,Share3
30-Sep-15,1516.9,Share3
1-Oct-15,1569.7,Share3
5-Oct-15,1616.0,Share3
6-Oct-15,1576.0,Share3
7-Oct-15,1592.0,Share3
8-Oct-15,1595.5,Share3
9-Oct-15,1590.05,Share3
12-Oct-15,1580.85,Share3
13-Oct-15,1576.05,Share3
14-Oct-15,1602.35,Share3
15-Oct-15,1600.05,Share3
16-Oct-15,1590.05,Share3
19-Oct-15,1585.45,Share3
20-Oct-15,1579.25,Share3
21-Oct-15,1583.9,Share3
23-Oct-15,1593.55,Share3
26-Oct-15,1588.05,Share3
27-Oct-15,1579.35,Share3
28-Oct-15,1574.45,Share3
29-Oct-15,1572.0,Share3
30-Oct-15,1579.0,Share3
2-Nov-15,1680.8,Share3
3-Nov-15,1686.9,Share3
4-Nov-15,1767.0,Share3
5-Nov-15,1740.0,Share3
6-Nov-15,1730.0,Share3
9-Nov-15,1705.0,Share3
10-Nov-15,1739.6,Share3
11-Nov-15,1699.95,Share3
13-Nov-15,1690.0,Share3
16-Nov-15,1659.0,Share3
17-Nov-15,1650.1,Share3
18-Nov-15,1685.8,Share3
19-Nov-15,1664.35,Share3
20-Nov-15,1661.4,Share3
23-Nov-15,1675.0,Share3
24-Nov-15,1648.05,Share3
26-Nov-15,1659.9,Share3
27-Nov-15,1675.45,Share3
30-Nov-15,1687.05,Share3
1-Dec-15,1697.9,Share3
2-Dec-15,1669.0,Share3
3-Dec-15,1630.05,Share3
4-Dec-15,1679.9,Share3
7-Dec-15,1652.7,Share3
8-Dec-15,1627.15,Share3
9-Dec-15,1594.05,Share3
10-Dec-15,1584.0,Share3
11-Dec-15,1566.0,Share3
14-Dec-15,1555.05,Share3
15-Dec-15,1555.0,Share3
16-Dec-15,1606.95,Share3
17-Dec-15,1607.0,Share3
18-Dec-15,1635.0,Share3
21-Dec-15,1606.0,Share3
22-Dec-15,1629.0,Share3
23-Dec-15,1624.95,Share3
24-Dec-15,1616.3,Share3
28-Dec-15,1644.0,Share3
29-Dec-15,1617.05,Share3
30-Dec-15,1618.0,Share3
31-Dec-15,1605.05,Share3
1-Jan-16,1625.0,Share3
4-Jan-16,1670.0,Share3
5-Jan-16,1710.0,Share3
6-Jan-16,1698.0,Share3
7-Jan-16,1670.05,Share3
8-Jan-16,1638.65,Share3
11-Jan-16,1580.15,Share3
12-Jan-16,1595.05,Share3
13-Jan-16,1588.0,Share3
14-Jan-16,1532.3,Share3
15-Jan-16,1530.0,Share3
18-Jan-16,1495.0,Share3
19-Jan-16,1425.1,Share3
20-Jan-16,1451.0,Share3
21-Jan-16,1419.95,Share3
22-Jan-16,1412.0,Share3
25-Jan-16,1455.0,Share3
27-Jan-16,1465.0,Share3
28-Jan-16,1460.45,Share3
29-Jan-16,1455.05,Share3
1-Feb-16,1455.05,Share3
2-Feb-16,1463.25,Share3
3-Feb-16,1462.2,Share3
4-Feb-16,1477.0,Share3
5-Feb-16,1476.75,Share3
8-Feb-16,1490.0,Share3
9-Feb-16,1455.0,Share3
10-Feb-16,1485.0,Share3
11-Feb-16,1470.0,Share3
12-Feb-16,1411.0,Share3
15-Feb-16,1348.0,Share3
16-Feb-16,1400.6,Share3
17-Feb-16,1330.0,Share3
18-Feb-16,1350.1,Share3
19-Feb-16,1385.0,Share3
22-Feb-16,1395.0,Share3
23-Feb-16,1398.1,Share3
24-Feb-16,1390.0,Share3
25-Feb-16,1355.0,Share3
26-Feb-16,1400.0,Share3
29-Feb-16,1361.1,Share3
1-Mar-16,1395.0,Share3
2-Mar-16,1385.0,Share3
3-Mar-16,1435.0,Share3
4-Mar-16,1469.0,Share3
8-Mar-16,1439.0,Share3
9-Mar-16,1440.3,Share3
10-Mar-16,1440.0,Share3
11-Mar-16,1410.0,Share3
14-Mar-16,1474.8,Share3
15-Mar-16,1499.0,Share3
16-Mar-16,1475.0,Share3
17-Mar-16,1505.5,Share3
18-Mar-16,1490.05,Share3
21-Mar-16,1532.0,Share3
22-Mar-16,1515.0,Share3
23-Mar-16,1525.0,Share3
28-Mar-16,1515.0,Share3
29-Mar-16,1464.0,Share3
30-Mar-16,1481.65,Share3
31-Mar-16,1496.0,Share3
1-Apr-16,1530.0,Share3
4-Apr-16,1528.95,Share3
5-Apr-16,1526.05,Share3
6-Apr-16,1595.0,Share3
7-Apr-16,1650.0,Share3
8-Apr-16,1690.0,Share3
11-Apr-16,1695.0,Share3
12-Apr-16,1681.0,Share3
13-Apr-16,1709.0,Share3
18-Apr-16,1751.9,Share3
20-Apr-16,1782.0,Share3
21-Apr-16,1799.0,Share3
22-Apr-16,1774.95,Share3
25-Apr-16,1751.7,Share3
26-Apr-16,1773.95,Share3
27-Apr-16,1786.05,Share3
28-Apr-16,1840.0,Share3
29-Apr-16,1831.05,Share3
2-May-16,1775.0,Share3
3-May-16,1749.85,Share3
4-May-16,1825.0,Share3
5-May-16,1796.0,Share3
6-May-16,1875.0,Share3
9-May-16,1902.5,Share3
10-May-16,1944.0,Share3
11-May-16,1939.9,Share3
12-May-16,1995.0,Share3
13-May-16,2032.9,Share3
16-May-16,1960.0,Share3
17-May-16,1890.0,Share3
18-May-16,1836.0,Share3
19-May-16,1929.0,Share3
20-May-16,1881.1,Share3
23-May-16,1895.0,Share3
24-May-16,1887.95,Share3
25-May-16,1875.0,Share3
26-May-16,1875.05,Share3
27-May-16,1889.95,Share3
30-May-16,1899.9,Share3
31-May-16,1903.95,Share3
1-Jun-16,1880.0,Share3
2-Jun-16,1874.0,Share3
3-Jun-16,1902.0,Share3
6-Jun-16,1838.0,Share3
7-Jun-16,1881.0,Share3
8-Jun-16,1881.0,Share3
9-Jun-16,1871.2,Share3
10-Jun-16,1891.0,Share3
13-Jun-16,1886.95,Share3
14-Jun-16,1860.2,Share3
15-Jun-16,1867.0,Share3
16-Jun-16,1870.05,Share3
17-Jun-16,1887.75,Share3
20-Jun-16,1890.05,Share3
21-Jun-16,1892.0,Share3
22-Jun-16,1889.75,Share3
23-Jun-16,1883.3,Share3
24-Jun-16,1854.0,Share3
27-Jun-16,1850.0,Share3
28-Jun-16,1925.0,Share3
29-Jun-16,1890.0,Share3
30-Jun-16,1952.0,Share3
1-Jul-16,2070.0,Share3
4-Jul-16,2042.55,Share3
5-Jul-16,2023.95,Share3
7-Jul-16,2014.75,Share3
8-Jul-16,2045.5,Share3
11-Jul-16,2021.0,Share3
12-Jul-16,2031.0,Share3
13-Jul-16,2051.0,Share3
14-Jul-16,2034.0,Share3
15-Jul-16,2122.0,Share3
18-Jul-16,2105.35,Share3
19-Jul-16,2101.0,Share3
20-Jul-16,2130.2,Share3
21-Jul-16,2155.35,Share3
22-Jul-16,2145.0,Share3
25-Jul-16,2118.0,Share3
26-Jul-16,2108.0,Share3
27-Jul-16,2000.0,Share3
28-Jul-16,1960.0,Share3
29-Jul-16,1963.0,Share3
1-Aug-16,1930.0,Share3
2-Aug-16,1939.85,Share3
3-Aug-16,1952.0,Share3
4-Aug-16,1933.0,Share3
5-Aug-16,1924.65,Share3
8-Aug-16,1965.0,Share3
9-Aug-16,1938.3,Share3
10-Aug-16,1926.8,Share3
11-Aug-16,1909.0,Share3
12-Aug-16,1919.95,Share3
16-Aug-16,1971.0,Share3
17-Aug-16,1967.5,Share3
18-Aug-16,1995.0,Share3
19-Aug-16,2107.9,Share3
22-Aug-16,2125.0,Share3
23-Aug-16,2149.3,Share3
24-Aug-16,2188.0,Share3
25-Aug-16,2145.0,Share3
26-Aug-16,2137.95,Share3
29-Aug-16,2124.05,Share3
30-Aug-16,2149.95,Share3
31-Aug-16,2200.05,Share3
1-Sep-16,2230.05,Share3
2-Sep-16,2188.0,Share3
6-Sep-16,2199.45,Share3
7-Sep-16,2224.0,Share3
8-Sep-16,2171.2,Share3
9-Sep-16,2141.6,Share3
12-Sep-16,2117.0,Share3
14-Sep-16,2075.0,Share3
15-Sep-16,2137.0,Share3
16-Sep-16,2189.0,Share3
19-Sep-16,2190.0,Share3
20-Sep-16,2165.0,Share3
21-Sep-16,2179.0,Share3
22-Sep-16,2196.2,Share3
23-Sep-16,2219.95,Share3
26-Sep-16,2275.0,Share3
27-Sep-16,2250.0,Share3
28-Sep-16,2332.0,Share3
29-Sep-16,2309.95,Share3
30-Sep-16,2245.0,Share3
3-Oct-16,2270.0,Share3
4-Oct-16,2350.0,Share3
5-Oct-16,2418.0,Share3
6-Oct-16,2475.0,Share3
7-Oct-16,2384.0,Share3
10-Oct-16,2353.2,Share3
13-Oct-16,2489.0,Share3
14-Oct-16,2378.25,Share3
17-Oct-16,2399.0,Share3
18-Oct-16,2365.0,Share3
19-Oct-16,2410.0,Share3
20-Oct-16,2450.05,Share3
21-Oct-16,2450.0,Share3
24-Oct-16,2444.9,Share3
25-Oct-16,2357.3,Share3
26-Oct-16,2382.45,Share3
27-Oct-16,2354.95,Share3
28-Oct-16,2304.25,Share3
30-Oct-16,2359.0,Share3
1-Nov-16,2350.45,Share3
2-Nov-16,2295.0,Share3
3-Nov-16,2242.05,Share3
4-Nov-16,2232.5,Share3
7-Nov-16,2190.0,Share3
8-Nov-16,2218.45,Share3
9-Nov-16,1880.0,Share3
10-Nov-16,2275.5,Share3
11-Nov-16,2208.45,Share3
15-Nov-16,2160.5,Share3
16-Nov-16,2036.0,Share3
17-Nov-16,2049.0,Share3
18-Nov-16,2053.35,Share3
21-Nov-16,2091.95,Share3
22-Nov-16,2026.6,Share3
23-Nov-16,2052.0,Share3
24-Nov-16,2051.35,Share3
25-Nov-16,2001.0,Share3
28-Nov-16,2034.0,Share3
29-Nov-16,2130.0,Share3
30-Nov-16,2192.0,Share3
1-Dec-16,2238.45,Share3
2-Dec-16,2160.0,Share3
5-Dec-16,2125.0,Share3
6-Dec-16,2105.15,Share3
7-Dec-16,2118.0,Share3
8-Dec-16,2170.0,Share3
9-Dec-16,2171.0,Share3
12-Dec-16,2175.0,Share3
13-Dec-16,2133.0,Share3
14-Dec-16,2110.1,Share3
15-Dec-16,2085.05,Share3
16-Dec-16,2093.05,Share3
19-Dec-16,2085.05,Share3
20-Dec-16,2072.0,Share3
21-Dec-16,2070.15,Share3
22-Dec-16,2043.05,Share3
23-Dec-16,2024.1,Share3
26-Dec-16,2000.05,Share3
27-Dec-16,1969.05,Share3
28-Dec-16,2008.05,Share3
29-Dec-16,2054.75,Share3
30-Dec-16,2074.95,Share3
2-Jan-17,2074.95,Share3
3-Jan-17,2051.0,Share3
4-Jan-17,2054.0,Share3
5-Jan-17,2054.75,Share3
6-Jan-17,2065.95,Share3
9-Jan-17,2085.0,Share3
10-Jan-17,2075.2,Share3
11-Jan-17,2081.15,Share3
12-Jan-17,2118.05,Share3
13-Jan-17,2178.0,Share3
16-Jan-17,2150.0,Share3
17-Jan-17,2179.25,Share3
18-Jan-17,2195.0,Share3
19-Jan-17,2258.35,Share3
20-Jan-17,2210.0,Share3
23-Jan-17,2118.1,Share3
24-Jan-17,2143.95,Share3
25-Jan-17,2150.15,Share3
27-Jan-17,2183.05,Share3
30-Jan-17,2241.0,Share3
31-Jan-17,2284.0,Share3
1-Feb-17,2255.0,Share3
2-Feb-17,2292.3,Share3
3-Feb-17,2308.95,Share3
6-Feb-17,2351.2,Share3
7-Feb-17,2401.7,Share3
8-Feb-17,2375.1,Share3
9-Feb-17,2354.65,Share3
10-Feb-17,2348.1,Share3
13-Feb-17,2337.85,Share3
14-Feb-17,2291.0,Share3
15-Feb-17,2279.1,Share3
16-Feb-17,2220.0,Share3
17-Feb-17,2235.1,Share3
20-Feb-17,2244.95,Share3
21-Feb-17,2242.95,Share3
22-Feb-17,2231.45,Share3
23-Feb-17,2223.0,Share3
27-Feb-17,2263.0,Share3
28-Feb-17,2234.95,Share3
1-Mar-17,2230.0,Share3
2-Mar-17,2253.7,Share3
3-Mar-17,2200.05,Share3
6-Mar-17,2225.0,Share3
7-Mar-17,2189.9,Share3
8-Mar-17,2155.6,Share3
9-Mar-17,2156.25,Share3
10-Mar-17,2180.05,Share3
14-Mar-17,2185.5,Share3
15-Mar-17,2168.05,Share3
16-Mar-17,2202.35,Share3
17-Mar-17,2221.35,Share3
20-Mar-17,2220.15,Share3
21-Mar-17,2241.4,Share3
22-Mar-17,2203.0,Share3
23-Mar-17,2250.3,Share3
24-Mar-17,2250.0,Share3
27-Mar-17,2270.0,Share3
28-Mar-17,2285.2,Share3
29-Mar-17,2296.5,Share3
30-Mar-17,2351.0,Share3
31-Mar-17,2399.0,Share3
3-Apr-17,2385.1,Share3
5-Apr-17,2359.3,Share3
6-Apr-17,2360.0,Share3
7-Apr-17,2418.95,Share3
10-Apr-17,2418.95,Share3
11-Apr-17,2469.0,Share3
12-Apr-17,2488.05,Share3
13-Apr-17,2490.05,Share3
17-Apr-17,2493.0,Share3
18-Apr-17,2462.0,Share3
19-Apr-17,2439.0,Share3
20-Apr-17,2421.7,Share3
21-Apr-17,2421.3,Share3
24-Apr-17,2503.2,Share3
25-Apr-17,2526.0,Share3
26-Apr-17,2540.0,Share3
27-Apr-17,2475.7,Share3
28-Apr-17,2420.0,Share3
30-Apr-15,3808.0,Share4
4-May-15,3784.85,Share4
5-May-15,3950.0,Share4
6-May-15,3917.0,Share4
7-May-15,3811.0,Share4
8-May-15,3830.0,Share4
11-May-15,3620.7,Share4
12-May-15,3640.0,Share4
13-May-15,3615.2,Share4
14-May-15,3640.0,Share4
15-May-15,3690.0,Share4
18-May-15,3655.8,Share4
19-May-15,3679.9,Share4
20-May-15,3689.8,Share4
21-May-15,3584.0,Share4
22-May-15,3530.9,Share4
25-May-15,3590.0,Share4
26-May-15,3682.4,Share4
27-May-15,3570.0,Share4
28-May-15,3797.0,Share4
29-May-15,3730.0,Share4
1-Jun-15,3650.0,Share4
2-Jun-15,3670.0,Share4
3-Jun-15,3714.9,Share4
4-Jun-15,3806.0,Share4
5-Jun-15,3805.0,Share4
8-Jun-15,3720.05,Share4
9-Jun-15,3775.1,Share4
10-Jun-15,3715.0,Share4
11-Jun-15,3760.4,Share4
12-Jun-15,3795.0,Share4
15-Jun-15,3747.1,Share4
16-Jun-15,3743.95,Share4
17-Jun-15,3705.0,Share4
18-Jun-15,3775.0,Share4
19-Jun-15,3775.95,Share4
22-Jun-15,3925.0,Share4
23-Jun-15,4030.0,Share4
24-Jun-15,3950.05,Share4
25-Jun-15,3950.0,Share4
26-Jun-15,3921.0,Share4
29-Jun-15,3826.0,Share4
30-Jun-15,3907.0,Share4
1-Jul-15,3997.95,Share4
2-Jul-15,4019.15,Share4
3-Jul-15,4064.95,Share4
6-Jul-15,3960.0,Share4
7-Jul-15,3997.95,Share4
8-Jul-15,3989.95,Share4
9-Jul-15,3960.0,Share4
10-Jul-15,3940.0,Share4
13-Jul-15,3975.0,Share4
14-Jul-15,3989.0,Share4
15-Jul-15,3960.0,Share4
16-Jul-15,3950.05,Share4
17-Jul-15,3951.6,Share4
20-Jul-15,3975.1,Share4
21-Jul-15,3979.95,Share4
22-Jul-15,3825.0,Share4
23-Jul-15,3799.95,Share4
24-Jul-15,3875.0,Share4
27-Jul-15,3935.0,Share4
28-Jul-15,3877.8,Share4
29-Jul-15,3887.2,Share4
30-Jul-15,3951.0,Share4
31-Jul-15,3959.75,Share4
3-Aug-15,4003.0,Share4
4-Aug-15,3967.95,Share4
5-Aug-15,3960.0,Share4
6-Aug-15,3972.0,Share4
7-Aug-15,3985.0,Share4
10-Aug-15,4025.0,Share4
11-Aug-15,3972.05,Share4
12-Aug-15,3979.0,Share4
13-Aug-15,3941.95,Share4
14-Aug-15,3940.0,Share4
17-Aug-15,3935.95,Share4
18-Aug-15,3979.05,Share4
19-Aug-15,3979.95,Share4
20-Aug-15,3996.55,Share4
21-Aug-15,3924.0,Share4
24-Aug-15,3831.0,Share4
25-Aug-15,3887.0,Share4
26-Aug-15,3852.6,Share4
27-Aug-15,3998.95,Share4
28-Aug-15,3936.05,Share4
31-Aug-15,3883.0,Share4
1-Sep-15,3816.15,Share4
2-Sep-15,3822.35,Share4
3-Sep-15,3880.0,Share4
4-Sep-15,3751.1,Share4
7-Sep-15,3820.0,Share4
8-Sep-15,3825.0,Share4
9-Sep-15,3722.0,Share4
10-Sep-15,3665.0,Share4
11-Sep-15,3750.0,Share4
14-Sep-15,3672.0,Share4
15-Sep-15,3788.0,Share4
16-Sep-15,3735.1,Share4
18-Sep-15,3750.0,Share4
21-Sep-15,3739.95,Share4
22-Sep-15,3781.05,Share4
23-Sep-15,3762.0,Share4
24-Sep-15,3714.0,Share4
28-Sep-15,3712.0,Share4
29-Sep-15,3798.85,Share4
30-Sep-15,3745.0,Share4
1-Oct-15,3689.95,Share4
5-Oct-15,3650.0,Share4
6-Oct-15,3699.95,Share4
7-Oct-15,3688.0,Share4
8-Oct-15,3699.7,Share4
9-Oct-15,3680.0,Share4
12-Oct-15,3771.0,Share4
13-Oct-15,3814.0,Share4
14-Oct-15,3800.7,Share4
15-Oct-15,3841.1,Share4
16-Oct-15,3824.0,Share4
19-Oct-15,3785.0,Share4
20-Oct-15,3775.1,Share4
21-Oct-15,3698.0,Share4
23-Oct-15,3699.95,Share4
26-Oct-15,3595.0,Share4
27-Oct-15,3502.85,Share4
28-Oct-15,3538.0,Share4
29-Oct-15,3500.05,Share4
30-Oct-15,3495.0,Share4
2-Nov-15,3546.95,Share4
3-Nov-15,3470.05,Share4
4-Nov-15,3461.05,Share4
5-Nov-15,3535.05,Share4
6-Nov-15,3449.0,Share4
9-Nov-15,3422.0,Share4
10-Nov-15,3407.05,Share4
11-Nov-15,3379.95,Share4
13-Nov-15,3361.05,Share4
16-Nov-15,3349.0,Share4
17-Nov-15,3343.0,Share4
18-Nov-15,3368.8,Share4
19-Nov-15,3354.95,Share4
20-Nov-15,3382.0,Share4
23-Nov-15,3399.95,Share4
24-Nov-15,3349.0,Share4
26-Nov-15,3344.0,Share4
27-Nov-15,3352.45,Share4
30-Nov-15,3429.7,Share4
1-Dec-15,3365.05,Share4
2-Dec-15,3420.55,Share4
3-Dec-15,3455.05,Share4
4-Dec-15,3413.0,Share4
7-Dec-15,3609.0,Share4
8-Dec-15,3519.0,Share4
9-Dec-15,3513.75,Share4
10-Dec-15,3410.05,Share4
11-Dec-15,3385.9,Share4
14-Dec-15,3393.25,Share4
15-Dec-15,3329.75,Share4
16-Dec-15,3370.65,Share4
17-Dec-15,3400.05,Share4
18-Dec-15,3470.05,Share4
21-Dec-15,3405.0,Share4
22-Dec-15,3369.4,Share4
23-Dec-15,3339.95,Share4
24-Dec-15,3350.0,Share4
28-Dec-15,3370.0,Share4
29-Dec-15,3349.95,Share4
30-Dec-15,3350.2,Share4
31-Dec-15,3484.0,Share4
1-Jan-16,3450.0,Share4
4-Jan-16,3463.05,Share4
5-Jan-16,3479.95,Share4
6-Jan-16,3339.0,Share4
7-Jan-16,3299.4,Share4
8-Jan-16,3319.95,Share4
11-Jan-16,3398.0,Share4
12-Jan-16,3394.85,Share4
13-Jan-16,3452.15,Share4
14-Jan-16,3380.0,Share4
15-Jan-16,3433.45,Share4
18-Jan-16,3421.4,Share4
19-Jan-16,3311.05,Share4
20-Jan-16,3365.05,Share4
21-Jan-16,3390.05,Share4
22-Jan-16,3351.0,Share4
25-Jan-16,3460.0,Share4
27-Jan-16,3369.45,Share4
28-Jan-16,3350.05,Share4
29-Jan-16,3309.95,Share4
1-Feb-16,3411.0,Share4
2-Feb-16,3415.0,Share4
3-Feb-16,3306.0,Share4
4-Feb-16,3360.4,Share4
5-Feb-16,3360.95,Share4
8-Feb-16,3422.45,Share4
9-Feb-16,3494.95,Share4
10-Feb-16,3448.95,Share4
11-Feb-16,3330.0,Share4
12-Feb-16,3290.0,Share4
15-Feb-16,3219.95,Share4
16-Feb-16,3379.0,Share4
17-Feb-16,3311.05,Share4
18-Feb-16,3310.0,Share4
19-Feb-16,3398.0,Share4
22-Feb-16,3376.0,Share4
23-Feb-16,3395.0,Share4
24-Feb-16,3356.0,Share4
25-Feb-16,3373.0,Share4
26-Feb-16,3342.85,Share4
29-Feb-16,3470.0,Share4
1-Mar-16,3369.45,Share4
2-Mar-16,3386.05,Share4
3-Mar-16,3388.0,Share4
4-Mar-16,3385.0,Share4
8-Mar-16,3505.2,Share4
9-Mar-16,3570.05,Share4
10-Mar-16,3558.65,Share4
11-Mar-16,3508.3,Share4
14-Mar-16,3529.95,Share4
15-Mar-16,3531.65,Share4
16-Mar-16,3568.0,Share4
17-Mar-16,3557.1,Share4
18-Mar-16,3501.0,Share4
21-Mar-16,3617.95,Share4
22-Mar-16,3712.0,Share4
23-Mar-16,3762.05,Share4
28-Mar-16,3800.0,Share4
29-Mar-16,3739.25,Share4
30-Mar-16,3817.6,Share4
31-Mar-16,3750.7,Share4
1-Apr-16,3700.0,Share4
4-Apr-16,3721.05,Share4
5-Apr-16,3679.15,Share4
6-Apr-16,3610.05,Share4
7-Apr-16,3739.3,Share4
8-Apr-16,3735.15,Share4
11-Apr-16,3670.0,Share4
12-Apr-16,3745.0,Share4
13-Apr-16,3795.95,Share4
18-Apr-16,3849.85,Share4
20-Apr-16,3750.0,Share4
21-Apr-16,3743.6,Share4
22-Apr-16,3738.95,Share4
25-Apr-16,3730.0,Share4
26-Apr-16,3646.75,Share4
27-Apr-16,3788.7,Share4
28-Apr-16,3849.95,Share4
29-Apr-16,3890.05,Share4
2-May-16,3999.0,Share4
3-May-16,3927.0,Share4
4-May-16,3883.05,Share4
5-May-16,3914.8,Share4
6-May-16,3945.95,Share4
9-May-16,3892.25,Share4
10-May-16,3868.0,Share4
11-May-16,3900.0,Share4
12-May-16,3999.85,Share4
13-May-16,4097.8,Share4
16-May-16,3999.85,Share4
17-May-16,3950.0,Share4
18-May-16,3912.0,Share4
19-May-16,4006.25,Share4
20-May-16,3989.2,Share4
23-May-16,4011.0,Share4
24-May-16,3912.05,Share4
25-May-16,3866.05,Share4
26-May-16,3887.15,Share4
27-May-16,3930.0,Share4
30-May-16,3905.0,Share4
31-May-16,3979.95,Share4
1-Jun-16,3958.0,Share4
2-Jun-16,3968.5,Share4
3-Jun-16,3911.0,Share4
6-Jun-16,3934.0,Share4
7-Jun-16,3937.05,Share4
8-Jun-16,3931.95,Share4
9-Jun-16,3951.0,Share4
10-Jun-16,3937.55,Share4
13-Jun-16,3950.0,Share4
14-Jun-16,3917.0,Share4
15-Jun-16,3920.1,Share4
16-Jun-16,4029.7,Share4
17-Jun-16,4009.05,Share4
20-Jun-16,3930.05,Share4
21-Jun-16,3936.2,Share4
22-Jun-16,3945.05,Share4
23-Jun-16,3925.05,Share4
24-Jun-16,3890.0,Share4
27-Jun-16,3926.5,Share4
28-Jun-16,4000.05,Share4
29-Jun-16,3956.0,Share4
30-Jun-16,3949.95,Share4
1-Jul-16,3926.05,Share4
4-Jul-16,3949.95,Share4
5-Jul-16,3938.1,Share4
7-Jul-16,3961.0,Share4
8-Jul-16,3940.0,Share4
11-Jul-16,4047.0,Share4
12-Jul-16,3992.25,Share4
13-Jul-16,3935.0,Share4
14-Jul-16,3905.05,Share4
15-Jul-16,4000.0,Share4
18-Jul-16,3928.0,Share4
19-Jul-16,3881.0,Share4
20-Jul-16,3898.85,Share4
21-Jul-16,3845.0,Share4
22-Jul-16,3808.95,Share4
25-Jul-16,3872.95,Share4
26-Jul-16,3946.0,Share4
27-Jul-16,3992.0,Share4
28-Jul-16,3991.9,Share4
29-Jul-16,4006.1,Share4
1-Aug-16,4005.8,Share4
2-Aug-16,4000.2,Share4
3-Aug-16,4020.05,Share4
4-Aug-16,4049.0,Share4
5-Aug-16,4028.3,Share4
8-Aug-16,4033.0,Share4
9-Aug-16,4006.0,Share4
10-Aug-16,4049.95,Share4
11-Aug-16,4131.25,Share4
12-Aug-16,4160.2,Share4
16-Aug-16,4169.9,Share4
17-Aug-16,4115.0,Share4
18-Aug-16,4129.95,Share4
19-Aug-16,4079.95,Share4
22-Aug-16,4032.0,Share4
23-Aug-16,4062.4,Share4
24-Aug-16,4000.05,Share4
25-Aug-16,4026.5,Share4
26-Aug-16,4069.0,Share4
29-Aug-16,4035.0,Share4
30-Aug-16,3975.0,Share4
31-Aug-16,4027.0,Share4
1-Sep-16,4043.85,Share4
2-Sep-16,3924.7,Share4
6-Sep-16,4098.8,Share4
7-Sep-16,4090.85,Share4
8-Sep-16,4141.75,Share4
9-Sep-16,4035.0,Share4
12-Sep-16,4010.1,Share4
14-Sep-16,3982.2,Share4
15-Sep-16,4130.0,Share4
16-Sep-16,4176.0,Share4
19-Sep-16,4085.0,Share4
20-Sep-16,4088.4,Share4
21-Sep-16,4144.9,Share4
22-Sep-16,4170.0,Share4
23-Sep-16,4279.0,Share4
26-Sep-16,4354.95,Share4
27-Sep-16,4313.05,Share4
28-Sep-16,4478.5,Share4
29-Sep-16,4490.0,Share4
30-Sep-16,4500.0,Share4
3-Oct-16,4499.0,Share4
4-Oct-16,4450.35,Share4
5-Oct-16,4538.45,Share4
6-Oct-16,4468.2,Share4
7-Oct-16,4456.05,Share4
10-Oct-16,4469.95,Share4
13-Oct-16,4444.0,Share4
14-Oct-16,4420.0,Share4
17-Oct-16,4460.0,Share4
18-Oct-16,4478.05,Share4
19-Oct-16,4465.0,Share4
20-Oct-16,4541.0,Share4
21-Oct-16,4374.0,Share4
24-Oct-16,4347.0,Share4
25-Oct-16,4324.0,Share4
